#ID, MET, Date, UTC, Fermi_Lon, Fermi_Lat, Count, WWLLN_Lon, WWLLN_Lat, Separation_ms, Offset_km, Fermi_Azimuth, Fermi_Elevation, Right_Ascension, Declination, Comment
oTGF140921450 ,  432989321.941630, 2014-09-21, 10:48:38.941630,276.8282, +22.7645, 1, 273.4600, +23.0602,  -0.118,  347.1, 227.1, 121.0, 231.9, -17.6, NULL
oTGF140921450 ,  432989321.941630, 2014-09-21, 10:48:38.941630,276.8282, +22.7645, 2, 273.5652, +23.1361,  -0.095,  337.2, 227.4, 122.1, 231.0, -17.6, NULL
oTGF140922239 ,  433057413.867323, 2014-09-22, 05:43:30.867322,313.6994, +25.5891, 1, 312.3554, +30.6818,  -0.030,  579.6, 232.9, 171.5, 179.3,  -7.8, NULL
oTGF140922444 ,  433075152.888544, 2014-09-22, 10:39:09.888544,278.7875, +21.1225, 1, 279.2602, +18.9923,  -0.092,  241.0,  50.0, 149.1, 349.7, +55.3, NULL
oTGF140923438 ,  433161065.523958, 2014-09-23, 10:31:02.523958,285.3850, +17.5666, 1, 285.6029, +12.1990,  -0.092,  594.4, 275.8,  85.7, 283.3, -61.7, NULL
oTGF140924150 ,  433222560.465450, 2014-09-24, 03:35:57.465450,291.8540, +19.3329, 1, 292.0622, +18.8328,  +0.573,   59.5,  16.5, 114.8, 280.2, +10.3, NULL
oTGF140924358 ,  433240551.220312, 2014-09-24, 08:35:48.220312,272.8201, +24.9176, 1, 271.2244, +26.5629,  -0.058,  242.6, 261.5, 144.5, 179.4, -48.0, NULL
oTGF140924358 ,  433240551.220312, 2014-09-24, 08:35:48.220312,272.8201, +24.9176, 2, 271.2373, +26.5486,  -0.016,  240.6, 261.8, 144.5, 179.2, -48.3, NULL
oTGF140927589 ,  433519659.226901, 2014-09-27, 14:07:36.226900,103.2952, +18.1462, 1, 101.4779, +17.4173,  -0.046,  208.9,  26.2,  84.6, 248.2, -38.2, NULL
oTGF140928708 ,  433616411.094576, 2014-09-28, 17:00:08.094576, 27.4865,  +8.9431, 1,  25.9513,  +6.1413,  -0.191,  353.1,  46.8, 107.8, 271.1, -54.2, NULL
oTGF140928708 ,  433616411.094576, 2014-09-28, 17:00:08.094576, 27.4865,  +8.9431, 2,  25.9060,  +5.7292,  -0.225,  396.0,  49.5, 105.7, 270.8, -57.4, NULL
oTGF140929041 ,  433645109.152065, 2014-09-29, 00:58:26.152064,272.7148, +12.0964, 1, 274.2322,  +9.9475,  +0.015,  289.8,  62.8, 131.6, 307.8, -47.2, NULL
oTGF140929791 ,  433709940.607514, 2014-09-29, 18:58:57.607514,125.6479, +11.2720, 1, 124.5047, +10.9015,  -0.053,  131.5, 274.9, 121.0, 244.3, -57.6, NULL
oTGF140930318 ,  433755465.449434, 2014-09-30, 07:37:42.449434,280.3793, +15.7548, 1, 280.3128, +18.9508,  -0.443,  353.8, 271.6, 158.8, 185.3, -58.7, NULL
oTGF141001240 ,  433835162.083574, 2014-10-01, 05:45:59.083574,281.7047, +21.5576, 1, 280.5184, +19.5173,  -0.082,  257.5, 341.0, 105.9, 344.7, -29.9, NULL
oTGF141002019 ,  433902485.276938, 2014-10-02, 00:28:02.276938,270.6085, +17.1495, 1, 269.8361, +15.6438,  -0.024,  185.9,  35.8, 119.8, 267.4, -29.5, NULL
oTGF141003294 ,  434012568.990150, 2014-10-03, 07:02:45.990150,263.0046, +16.7903, 1, 262.6309, +11.0665,  -0.121,  634.6, 289.9, 167.7, 158.6, +31.1, NULL
oTGF141004145 ,  434086167.438075, 2014-10-04, 03:29:24.438074,263.8343, +25.5468, 1, 263.0635, +24.2291,  -0.058,  165.4,  30.5,  88.4, 247.5, -25.2, NULL
oTGF141004858 ,  434147775.904475, 2014-10-04, 20:36:12.904476,280.6079,  +6.7081, 1, 282.2164,  +8.3076,  +0.002,  250.6, 213.5, 154.9,  95.6,  +4.4, NULL
oTGF141005001 ,  434160062.701611, 2014-10-05, 00:00:59.701612,282.0021, +23.9745, 1, 282.8338, +24.7989,  -0.008,  124.3,   2.8, 136.8, 245.8,  +3.4, NULL
oTGF141005921 ,  434239555.465262, 2014-10-05, 22:05:52.465262,270.5989, +15.3468, 1, 267.3855, +15.1654,  -0.050,  345.8, 358.7, 132.4, 241.7,  +8.5, NULL
oTGF141006845 ,  434319375.759247, 2014-10-06, 20:16:12.759248,279.9066, +11.0289, 1, 278.7106,  +8.2195,  -0.056,  337.3,  55.7, 148.6, 295.6,  -7.0, NULL
oTGF141008188 ,  434435405.649020, 2014-10-08, 04:30:02.649020,261.2684, +17.4300, 1, 261.6020, +15.8578,  +0.044,  177.6,   0.2, 116.0, 255.9, +42.9, NULL
oTGF141010354 ,  434622611.075750, 2014-10-10, 08:30:08.075750, 92.0564, +19.3405, 1,  87.1828, +20.9094,  -0.094,  538.4, 306.1, 142.1, 189.1, +24.3, NULL
oTGF141015073 ,  435030289.530968, 2014-10-15, 01:44:46.530968,284.3161,  +2.6728, 1, 283.5632,  +5.0318,  -0.052,  273.9, 314.8,  93.2, 234.6, +63.7, NULL
oTGF141015073 ,  435030289.530968, 2014-10-15, 01:44:46.530968,284.3161,  +2.6728, 2, 283.5915,  +5.2068,  +0.054,  291.5, 313.1,  92.7, 232.5, +65.1, NULL
oTGF141015262 ,  435046638.572005, 2014-10-15, 06:17:15.572006,166.7418, +21.1883, 1, 167.6958, +23.7380,  -0.030,  298.9, 265.5, 146.7, 167.6, +12.7, NULL
oTGF141016115 ,  435120326.841475, 2014-10-16, 02:45:23.841474,172.1934, +25.6727, 1, 173.3369, +24.0053,  -0.057,  217.9, 127.7, 135.3,  32.0, -36.7, NULL
oTGF141016115 ,  435120326.841475, 2014-10-16, 02:45:23.841474,172.1934, +25.6727, 2, 173.2535, +24.0451,  +1.215,  209.7, 127.9, 136.2,  32.3, -36.0, NULL
oTGF141017092 ,  435204726.452850, 2014-10-17, 02:12:03.452850, 90.3881,  +1.4458, 1,  95.4369,  +1.2750,  +0.020,  562.2,  78.0, 134.5, 350.3, +47.4, NULL
oTGF141018620 ,  435336733.922400, 2014-10-18, 14:52:10.922400,282.5075, +16.1960, 1, 283.3366, +11.5050,  +0.034,  526.7, 227.9,  87.3, 333.1,  -1.2, NULL
oTGF141018831 ,  435354987.536150, 2014-10-18, 19:56:24.536150,279.6135, +24.1373, 1, 277.1180, +20.3584,  -0.133,  491.2,  68.6, 142.8, 339.0, -13.3, NULL
oTGF141018831 ,  435354987.536150, 2014-10-18, 19:56:24.536150,279.6135, +24.1373, 2, 277.0811, +20.5872,  -0.106,  471.7,  68.4, 144.5, 339.6, -11.7, NULL
oTGF141020492 ,  435498505.961850, 2014-10-20, 11:48:22.961850, 71.0436, +11.9089, 1,  74.8902, +12.7240,  +0.138,  428.0, 179.0, 139.5,  97.9, -12.4, NULL
oTGF141021927 ,  435622488.353736, 2014-10-21, 22:14:45.353736,149.1425, +17.2214, 1, 152.5980, +18.8393,  -0.021,  407.3, 317.0, 125.5, 222.4, -43.2, NULL
oTGF141023870a,  435790363.175800, 2014-10-23, 20:52:40.175800,293.9628,  +0.3471, 1, 293.1909,  +0.8074,  -0.040,   99.9, 308.4, 166.0, 225.9,  +2.4, NULL
oTGF141023974 ,  435799334.963520, 2014-10-23, 23:22:11.963520, 98.9247, +10.4441, 1,  97.1917,  +6.9425,  -0.040,  431.7, 169.3, 144.1, 286.3, -49.1, NULL
oTGF141024125 ,  435812430.548409, 2014-10-24, 03:00:27.548410,153.2056, +19.6202, 1, 154.2142, +18.3955,  +0.066,  172.2, 131.4, 116.5,  60.4, -36.0, NULL
oTGF141024125 ,  435812430.548409, 2014-10-24, 03:00:27.548410,153.2056, +19.6202, 2, 153.9360, +18.4591,  +0.033,  149.8, 130.7, 119.5,  58.1, -34.6, NULL
oTGF141024125 ,  435812430.548409, 2014-10-24, 03:00:27.548410,153.2056, +19.6202, 3, 154.5056, +19.9953,  +0.536,  142.4, 152.4, 118.9,  77.2, -20.9, NULL
oTGF141028732 ,  436210410.650900, 2014-10-28, 17:33:27.650900,129.9230,  +1.5034, 1, 128.9970,  +0.9251,  -0.097,  121.3,  71.7, 130.2, 341.5,  -2.3, NULL
oTGF141029398 ,  436268019.138846, 2014-10-29, 09:33:36.138846,271.9963, +13.7325, 1, 271.3943, +12.7461,  -2.095,  127.1,  94.1, 136.6, 337.3,  -8.7, NULL
oTGF141104050 ,  436756302.662400, 2014-11-04, 01:11:39.662400,158.6926,  -7.3129, 1, 153.8220,  -5.0030,  -0.061,  596.5, 348.6, 177.1, 250.3, -20.9, NULL
oTGF141105230 ,  436858300.095172, 2014-11-05, 05:31:37.095172, 35.3701, +14.9852, 1,  38.6866, +18.0296,  -0.032,  488.7, 311.1, 161.1, 204.3, -38.7, NULL
oTGF141106594 ,  436976092.958625, 2014-11-06, 14:14:49.958624,111.9456,  +2.0332, 1, 113.8220,  +4.4239,  +0.062,  336.7, 289.3, 111.6, 186.1, +62.9, NULL
oTGF141107936 ,  437092049.691350, 2014-11-07, 22:27:26.691350, 87.1031, +23.9082, 1,  89.2011, +21.2294,  -0.010,  366.8,  21.1, 145.2,  58.9, +74.3, NULL
oTGF141108647 ,  437153542.222601, 2014-11-08, 15:32:19.222602, 95.2386, +10.5846, 1, 100.2259, +13.1773,  +0.035,  614.4,  93.8, 118.7, 118.6, +19.9, NULL
oTGF141108647 ,  437153542.222601, 2014-11-08, 15:32:19.222602, 95.2386, +10.5846, 2,  99.9236, +12.9813,  -0.169,  575.3,  92.0, 119.3, 116.7, +19.3, NULL
oTGF141110988 ,  437355778.155600, 2014-11-10, 23:42:55.155600,100.2974,  +5.3569, 1,  97.8542,  +7.2279,  -0.109,  340.4, 127.9, 116.4, 343.8,  +2.5, NULL
oTGF141110988 ,  437355778.155600, 2014-11-10, 23:42:55.155600,100.2974,  +5.3569, 2,  97.8756,  +7.0885,  -0.183,  329.4, 127.8, 117.7, 344.8,  +2.8, NULL
oTGF141111239 ,  437377420.962820, 2014-11-11, 05:43:37.962820,290.4996, +25.6707, 1, 287.9287, +23.8779,  +0.343,  327.2,  65.0, 141.3,  10.2, +18.0, NULL
oTGF141111309 ,  437383480.314533, 2014-11-11, 07:24:37.314534,288.6363, +23.5389, 1, 288.2935, +23.7777,  -0.076,   43.8, 301.4, 133.6,  46.6, -83.1, NULL
oTGF141111309 ,  437383480.314533, 2014-11-11, 07:24:37.314534,288.6363, +23.5389, 2, 288.3076, +23.7895,  -0.040,   43.5, 301.6, 133.8,  48.4, -83.1, NULL
oTGF141115460 ,  437742109.198100, 2014-11-15, 11:01:46.198100,113.5655, +12.1028, 1, 115.7854, +11.8080,  -0.093,  244.0,  29.6, 120.1, 278.6, -44.8, NULL
oTGF141115609 ,  437755013.398150, 2014-11-15, 14:36:50.398150,156.8993, +21.5108, 1, 152.6885, +18.9294,  +2.058,  524.6,  85.2, 147.5,  11.7,  +5.0, NULL
oTGF141115609 ,  437755013.398150, 2014-11-15, 14:36:50.398150,156.8993, +21.5108, 2, 152.5285, +18.5779,  +2.000,  560.7,  88.8, 149.0,  11.7,  +1.0, NULL
oTGF141115678 ,  437760952.681125, 2014-11-15, 16:15:49.681124,146.0992, +17.3858, 1, 145.3667, +15.3805,  -0.123,  235.3, 317.6, 106.5,  17.1, -46.5, NULL
oTGF141115678 ,  437760952.681125, 2014-11-15, 16:15:49.681124,146.0992, +17.3858, 2, 145.3302, +15.2913,  +1.073,  245.9, 317.5, 105.5,  16.9, -45.9, NULL
oTGF141116313a,  437815841.689375, 2014-11-16, 07:30:38.689374,128.4669,  -2.2512, 1, 131.4807,  -0.7749,  +0.109,  373.0,  16.3, 172.4, 274.3, -19.1, NULL
oTGF141116877 ,  437864587.719097, 2014-11-16, 21:03:04.719098,111.3912,  -2.7412, 1, 112.6419,  -3.7078,  -0.048,  175.3, 302.8, 123.5, 320.6, -72.3, NULL
oTGF141117903 ,  437953195.302700, 2014-11-17, 21:39:52.302700,276.8614,  +4.0021, 1, 278.1479,  +8.3573,  -0.030,  502.2, 308.2, 147.7, 209.4,  +6.7, NULL
oTGF141117903 ,  437953195.302700, 2014-11-17, 21:39:52.302700,276.8614,  +4.0021, 2, 278.1466,  +8.3593,  -0.062,  502.4, 308.2, 147.7, 209.4,  +6.7, NULL
oTGF141118298 ,  437987346.974000, 2014-11-18, 07:09:03.974000,124.1348,  +0.4973, 1, 127.6200,  +1.0505,  -0.060,  392.7,  83.9, 169.6, 337.8,  +2.2, NULL
oTGF141118298 ,  437987346.974000, 2014-11-18, 07:09:03.974000,124.1348,  +0.4973, 2, 127.6912,  +1.0468,  -0.009,  400.5,  86.7, 169.5, 340.5,  +2.8, NULL
oTGF141119715 ,  438109764.353309, 2014-11-19, 17:09:21.353310,118.6883, +10.7432, 1, 115.6574, +13.0416,  +0.011,  416.7,  67.1, 112.2, 349.9, +45.1, NULL
oTGF141119715 ,  438109764.353309, 2014-11-19, 17:09:21.353310,118.6883, +10.7432, 2, 115.8280, +13.1164,  +0.026,  407.4,  65.6, 111.4, 350.2, +46.7, NULL
oTGF141119719 ,  438110094.181050, 2014-11-19, 17:14:51.181050,136.3565,  +2.0247, 1, 136.8580,  -0.8630,  -0.044,  324.1,  10.7, 150.9, 107.2, +49.4, NULL
oTGF141120050 ,  438138722.667475, 2014-11-20, 01:11:59.667476, 17.9791,  +0.3511, 1,  13.6550,  -0.0182,  +0.001,  483.1, 274.3, 102.7, 322.7, -21.6, NULL
oTGF141121566 ,  438269740.207478, 2014-11-21, 13:35:37.207478,157.6785, +10.7480, 1, 159.8407, +10.1944,  -0.049,  244.5, 342.7, 121.5, 116.5, +45.0, NULL
oTGF141121566 ,  438269740.207478, 2014-11-21, 13:35:37.207478,157.6785, +10.7480, 2, 159.8469, +10.3420,  -0.009,  241.5, 343.8, 120.2, 114.9, +45.4, NULL
oTGF141123688 ,  438453007.174350, 2014-11-23, 16:30:04.174350,122.8048,  -0.9339, 1, 118.8186,  -1.3899,  -0.159,  446.5,  88.7, 139.2, 356.8, +15.6, NULL
oTGF141125302 ,  438592538.938100, 2014-11-25, 07:15:35.938100, 43.3997, -10.8268, 1,  46.6913, -12.6860,  +0.038,  413.5,  89.4, 119.2, 334.6, +19.7, NULL
oTGF141125669 ,  438624194.976598, 2014-11-25, 16:03:11.976598,102.0176,  +4.8212, 1, 102.7988,  +1.3477,  +0.061,  393.8, 301.5, 150.9, 165.2, +43.2, NULL
oTGF141125916 ,  438645513.029750, 2014-11-25, 21:58:30.029750,271.8420, +24.3331, 1, 274.5012, +23.7097,  -0.018,  279.2, 320.3, 140.8, 213.7, -24.7, NULL
oTGF141126028 ,  438655203.757700, 2014-11-26, 00:40:00.757700,125.7454, -15.1667, 1, 124.3820, -13.2751,  -0.068,  255.8, 110.1, 151.8,  86.9, +82.6, NULL
oTGF141207779 ,  439670535.673650, 2014-12-07, 18:42:12.673650, 16.4313, -16.6163, 1,  16.4258, -16.6419,  -0.129,    2.9, 253.7, 126.4, 246.1, +32.0, NULL
oTGF141211421 ,  439985170.900916, 2014-12-11, 10:06:07.900916,144.1919, -23.6701, 1, 142.1474, -22.8831,  +0.023,  226.6,  20.6, 129.7,  63.7, -73.8, NULL
oTGF141211608 ,  440001376.725750, 2014-12-11, 14:36:13.725750, 17.8269,  -3.7793, 1,  21.2178,  -0.1908,  -0.081,  547.5, 201.5,  86.5, 169.7, -19.7, NULL
oTGF141213789 ,  440189775.766700, 2014-12-13, 18:56:12.766700,288.4599,  -0.1941, 1, 284.5355,  +1.9563,  -0.008,  497.3,  74.8, 120.1, 153.0, -43.7, NULL
oTGF141214586 ,  440258676.398542, 2014-12-14, 14:04:33.398542, 14.9672,  -9.4613, 1,  16.0293, -10.8226,  +0.076,  190.3, 129.4, 117.9, 123.2,  +6.4, NULL
oTGF141215011 ,  440295343.089950, 2014-12-15, 00:15:40.089950, 11.8535,  -3.3048, 1,  10.4811,  -3.4077,  +0.142,  152.9, 336.4, 133.8, 123.1, -70.1, NULL
oTGF141218223 ,  440572903.639850, 2014-12-18, 05:21:40.639850,118.3453,  -9.8372, 1, 121.7219, -11.7982,  -0.057,  428.2, 141.9, 124.2,  82.5, -30.8, NULL
oTGF141218223 ,  440572903.639850, 2014-12-18, 05:21:40.639850,118.3453,  -9.8372, 2, 121.9982, -11.6638,  +0.078,  447.7, 141.8, 121.6,  81.8, -32.2, NULL
oTGF141218514 ,  440598002.025750, 2014-12-18, 12:19:59.025750,156.5141,  -6.6537, 1, 156.5832,  -6.5541,  +2.483,   13.4, 310.6, 129.7, 330.0, +67.2, NULL
oTGF141219480 ,  440681511.203602, 2014-12-19, 11:31:48.203602, 19.7466, -11.4197, 1,  16.7983, -10.2402,  +0.188,  347.8, 128.7, 121.4, 133.9, +30.2, NULL
oTGF141222745 ,  440963539.964584, 2014-12-22, 17:52:16.964584, 35.9582,  -8.7777, 1,  37.1975, -10.6209,  +0.014,  245.1, 277.9, 154.7, 281.8, +14.3, NULL
oTGF141227240 ,  441351931.972796, 2014-12-27, 05:45:28.972796,178.6444, -10.5747, 1, 183.9695,  -6.8058,  -1.515,  719.1, 210.3, 106.0, 182.6, -13.6, NULL
oTGF150102255 ,  441871671.519950, 2015-01-02, 06:07:48.519950,120.0189, -13.1552, 1, 119.0400, -15.1351,  -0.090,  243.2, 122.1, 110.6, 156.1,  -0.8, NULL
oTGF150102689 ,  441909143.859650, 2015-01-02, 16:32:20.859650,160.5939,  +4.2970, 1, 163.4409,  +3.4522,  -0.010,  329.7, 344.5, 127.7, 112.9, -53.0, NULL
oTGF150106663 ,  442252507.891575, 2015-01-06, 15:55:04.891574,174.4864, -12.1022, 1, 168.1247, -13.6820,  -0.105,  712.2, 261.6,  92.0,  15.6,  -4.5, NULL
oTGF150109701 ,  442514962.270350, 2015-01-09, 16:49:19.270350,119.0513,  -3.9665, 1, 122.8538,  -1.5214,  +1.187,  501.8,  41.5, 155.5, 119.4, -13.0, NULL
