start,fa,count,mean,dur_us,lon,lat,n_win,n_nai,n_b0,n_b1,n_det,n_times,max_mult,pha_med,n0,n1,n2,n3,n4,n5,n6,n7,n8,n9,na,nb,b0,b1
10:03:02.761522054Z,2.182e+00,8,0.153,10.01,61.86,-1.89,8,5,2,1,7,5,4,42,0,0,0,0,1,1,0,0,0,1,1,1,2,1
10:03:03.627460002Z,4.064e-02,10,0.425,28.01,61.91,-1.91,10,6,1,3,8,3,7,57,0,0,1,0,1,0,1,1,1,0,0,1,1,3
10:03:04.125830054Z,1.259e+01,8,0.211,13.95,61.94,-1.92,8,5,1,2,6,2,6,79,0,1,1,0,0,2,1,0,0,0,0,0,1,2
10:03:04.327929973Z,6.736e+00,14,0.970,64.02,61.95,-1.93,14,9,3,2,11,5,10,39,1,0,1,1,1,1,0,1,1,1,1,0,3,2
10:03:04.450773954Z,1.668e+01,10,1.027,68.07,61.95,-1.93,10,7,0,3,7,6,3,31,1,2,0,0,0,1,0,0,1,0,1,1,0,3
10:03:08.142464041Z,1.640e+01,8,0.215,13.95,62.15,-2.03,8,6,0,2,7,3,6,39,1,0,0,0,0,1,1,0,1,0,1,1,0,2
10:03:08.413468003Z,2.632e-02,8,0.060,3.93,62.16,-2.04,8,5,1,2,7,2,7,59,1,0,1,0,0,0,1,0,0,1,1,0,1,2
10:03:10.770768046Z,1.567e+00,8,0.154,10.01,62.29,-2.10,8,5,2,1,6,3,5,89,0,1,0,2,1,1,0,0,0,0,0,0,2,1
10:03:10.866140007Z,1.038e+01,13,1.382,90.00,62.29,-2.11,13,8,4,1,9,6,7,46,1,2,1,0,1,1,1,0,1,0,0,0,4,1
10:03:13.525078058Z,8.831e+00,12,0.884,57.94,62.43,-2.18,12,8,1,3,9,4,9,88,0,1,1,0,1,0,1,1,0,0,1,2,1,3
10:03:14.236448049Z,8.712e+00,8,0.211,13.95,62.47,-2.20,8,5,2,1,7,3,5,68,0,0,0,0,0,1,1,1,1,0,1,0,2,1
10:03:15.588595986Z,6.477e+00,10,0.185,12.04,62.54,-2.24,10,7,1,2,9,2,9,99,1,1,1,1,0,1,0,1,0,0,0,1,1,2
10:03:20.912709951Z,5.309e+00,12,0.828,54.00,62.82,-2.38,12,8,1,3,8,6,5,67,0,0,0,0,0,0,2,2,1,1,1,1,1,3
10:03:25.432915925Z,6.525e-01,8,0.127,8.11,63.06,-2.50,8,5,2,1,6,3,5,83,0,0,1,1,1,2,0,0,0,0,0,0,2,1
10:03:25.582437992Z,5.649e+00,10,0.941,59.96,63.07,-2.51,10,7,3,0,6,5,6,29,0,0,0,0,0,0,1,1,2,0,1,2,3,0
10:03:28.128708004Z,5.121e+00,8,0.185,12.04,63.20,-2.58,8,5,1,2,7,2,7,91,0,0,0,0,0,1,1,1,1,0,0,1,1,2
10:03:28.162880063Z,6.400e+00,9,0.214,13.95,63.20,-2.58,9,6,2,1,8,2,5,96,1,0,1,0,1,1,0,0,0,0,1,1,2,1
10:03:29.996966004Z,7.970e+00,9,0.218,13.95,63.30,-2.63,10,7,2,1,9,3,8,61,0,0,1,1,1,1,1,1,0,0,0,1,2,1
10:03:32.531362056Z,7.759e-01,8,0.123,7.99,63.43,-2.70,8,5,1,2,7,2,7,63,0,0,0,1,0,1,0,1,1,0,1,0,1,2
10:03:34.135233998Z,1.530e+01,19,3.871,249.98,63.52,-2.74,19,13,1,5,11,11,6,45,1,0,0,1,1,1,2,1,0,1,4,1,1,5
10:03:39.920992016Z,1.087e+01,8,0.214,13.95,63.82,-2.90,8,5,2,1,7,3,6,33,0,0,0,0,0,1,0,1,0,1,1,1,2,1
10:03:41.039095997Z,2.112e-03,10,0.275,18.00,63.88,-2.93,10,7,0,3,6,3,5,99,0,0,0,0,1,0,2,2,1,0,0,1,0,3
10:03:46.050065994Z,1.994e-02,8,0.062,4.05,64.14,-3.06,8,6,2,0,7,2,7,116,1,1,1,1,1,1,0,0,0,0,0,0,2,0
10:03:47.343671917Z,1.150e-03,9,0.279,18.00,64.21,-3.10,9,6,3,0,6,5,5,60,0,1,0,0,1,1,0,0,0,2,1,0,3,0
10:03:47.397861957Z,2.883e+00,15,2.187,141.98,64.21,-3.10,16,11,4,1,10,7,9,58,1,2,2,2,0,0,1,0,1,1,1,0,4,1
10:03:48.042574048Z,2.579e-02,11,0.398,25.99,64.25,-3.12,11,7,1,3,9,4,8,59,0,1,0,1,0,1,1,0,1,0,1,1,1,3
10:03:48.445099949Z,7.037e-04,11,0.031,2.03,64.27,-3.13,11,8,2,1,10,2,10,66,1,1,1,0,0,1,0,0,1,1,1,1,2,1
10:03:48.718368053Z,1.774e+00,12,0.153,10.01,64.28,-3.13,12,9,2,1,11,2,8,81,0,1,1,1,1,1,1,1,0,1,0,1,2,1
10:03:53.503906011Z,4.137e+00,9,0.186,12.04,64.54,-3.26,9,6,2,1,7,3,7,63,1,0,1,0,2,1,0,0,0,0,0,1,2,1
10:03:55.646540045Z,1.595e+00,8,0.157,10.01,64.65,-3.32,8,5,2,1,7,2,7,74,1,1,0,1,1,0,0,0,0,0,0,1,2,1
10:03:56.405686020Z,1.412e-02,10,0.368,23.96,64.69,-3.34,10,7,0,3,8,4,7,59,0,1,1,1,1,1,0,0,0,0,1,1,0,3
10:03:56.857457995Z,8.712e+00,9,0.214,13.95,64.71,-3.35,9,7,2,0,8,2,8,83,1,0,0,1,0,1,1,1,1,0,1,0,2,0
10:04:00.287738084Z,4.730e+00,9,0.182,11.92,64.89,-3.45,9,6,1,2,8,3,7,24,0,0,1,1,1,1,0,1,1,0,0,0,1,2
10:04:07.759644031Z,1.603e-02,9,0.063,4.05,65.29,-3.65,9,6,2,1,8,3,7,56,1,0,1,1,1,1,0,0,0,1,0,0,2,1
10:04:09.156399965Z,8.636e-01,10,0.124,8.11,65.36,-3.69,10,7,1,2,9,2,9,66,0,0,1,0,1,1,1,0,1,1,0,1,1,2
10:04:10.285904049Z,6.004e-01,8,0.156,10.01,65.42,-3.72,8,4,1,3,6,3,6,71,1,1,0,0,1,0,1,0,0,0,0,0,1,3
10:04:10.977113962Z,6.503e+00,8,0.186,12.04,65.46,-3.74,8,6,0,2,7,2,7,72,1,1,1,0,1,1,0,0,0,0,0,1,0,2
10:04:16.030457973Z,3.973e-01,14,1.482,96.08,65.72,-3.87,14,9,4,1,9,7,8,34,1,2,1,1,0,0,0,2,1,0,0,1,4,1
10:04:22.123156070Z,1.490e-01,8,0.092,5.96,66.05,-4.04,8,5,1,2,7,2,7,65,0,0,1,0,0,1,1,0,1,0,1,0,1,2
10:04:22.961561918Z,8.529e-01,10,0.124,8.11,66.09,-4.06,10,8,0,2,8,3,7,34,1,0,0,0,1,0,1,1,1,0,2,1,0,2
10:04:26.773280024Z,8.314e+00,8,0.218,14.07,66.29,-4.16,8,6,2,0,5,4,4,72,1,0,0,0,0,0,0,1,2,2,0,0,2,0
10:04:27.306221961Z,4.216e-01,9,0.122,7.99,66.32,-4.18,9,7,2,0,7,2,7,55,1,1,0,2,1,1,0,1,0,0,0,0,2,0
10:04:29.416077971Z,4.334e-01,14,0.123,7.99,66.43,-4.23,14,11,2,1,12,2,12,93,1,1,1,1,1,1,0,1,2,1,0,1,2,1
10:04:30.685443997Z,4.124e+00,15,2.141,138.04,66.50,-4.27,15,10,1,4,10,12,3,15,1,0,1,0,1,2,1,0,1,1,0,2,1,4
10:04:32.987504005Z,1.385e+01,12,0.211,13.95,66.62,-4.33,12,9,1,2,11,2,11,93,1,1,1,1,1,1,1,0,1,1,0,0,1,2
10:04:34.469779968Z,3.604e-02,9,0.247,15.97,66.70,-4.37,9,5,1,3,6,3,5,47,1,0,1,0,0,0,1,0,0,2,0,0,1,3
10:04:36.325893998Z,1.498e+00,8,0.155,10.01,66.80,-4.42,8,5,2,1,6,4,5,57,1,0,0,2,0,1,0,0,1,0,0,0,2,1
10:04:36.349139928Z,1.217e+01,20,4.640,300.05,66.80,-4.42,20,15,0,5,11,11,5,38,1,2,0,2,1,1,3,1,1,1,2,0,0,5
10:04:39.400255918Z,7.092e+00,10,0.876,56.03,66.96,-4.50,10,7,0,3,7,5,5,20,1,1,1,0,2,0,1,0,0,0,0,1,0,3
10:04:39.833585977Z,1.108e+00,8,0.342,21.93,66.98,-4.51,8,5,0,3,6,3,6,67,0,0,0,0,0,0,1,0,1,1,1,1,0,3
10:04:40.148866057Z,2.764e-02,10,0.061,3.93,67.00,-4.52,10,7,1,2,9,2,9,109,0,0,0,1,1,1,1,1,1,0,1,0,1,2
10:04:41.553081989Z,7.535e-01,8,0.122,7.99,67.07,-4.56,8,6,0,2,6,4,5,51,0,0,0,2,0,1,1,1,1,0,0,0,0,2
10:04:43.534612059Z,4.382e+00,11,0.187,12.04,67.18,-4.61,11,8,2,1,9,3,9,69,1,0,0,0,0,0,1,1,1,2,1,1,2,1
10:04:47.331399917Z,1.917e-02,8,0.062,4.05,67.38,-4.72,8,6,2,0,7,2,7,71,0,1,1,1,1,1,0,0,1,0,0,0,2,0
10:04:48.566540002Z,1.382e+01,9,0.712,46.01,67.44,-4.75,9,6,3,0,7,5,5,53,1,0,1,0,0,1,0,0,1,1,0,1,3,0
10:04:48.808048009Z,9.718e-01,9,0.124,7.99,67.46,-4.75,9,7,0,2,8,2,8,95,0,1,0,0,0,0,1,1,1,1,1,1,0,2
10:04:49.251836061Z,1.935e+00,8,0.154,10.01,67.48,-4.77,8,6,2,0,7,2,7,81,0,0,0,1,0,1,1,1,1,0,0,1,2,0
10:04:51.366369962Z,5.863e+00,8,0.185,12.04,67.59,-4.82,8,5,1,2,7,2,7,100,1,0,0,0,0,0,1,0,0,1,1,1,1,2
10:04:53.127196073Z,4.653e-04,12,0.216,13.95,67.69,-4.87,12,8,1,3,10,3,10,44,1,1,1,0,0,1,1,0,1,1,0,1,1,3
10:04:53.162343978Z,1.077e+01,9,0.217,14.07,67.69,-4.87,9,7,2,0,6,2,6,109,0,1,1,2,1,2,0,0,0,0,0,0,2,0
10:04:53.187682032Z,2.899e+00,10,0.771,49.95,67.69,-4.87,10,7,0,3,8,3,8,60,1,0,1,0,0,0,1,0,1,1,1,1,0,3
10:04:53.303743958Z,2.838e-02,10,0.062,4.05,67.69,-4.88,10,7,1,2,9,3,8,112,0,0,0,1,0,1,1,0,1,1,1,1,1,2
10:04:54.362671971Z,1.328e+01,8,0.247,15.97,67.75,-4.90,8,5,2,1,7,4,5,37,0,1,1,0,1,0,0,1,0,0,0,1,2,1
10:04:57.480235934Z,2.494e-02,9,0.063,4.05,67.92,-4.99,9,6,1,2,8,2,8,53,1,1,1,1,0,0,0,0,0,0,1,1,1,2
10:04:57.845955967Z,8.867e+00,8,0.218,13.95,67.94,-5.00,8,5,2,1,6,4,5,49,0,0,1,2,0,1,0,0,0,1,0,0,2,1
10:05:03.406351923Z,1.962e+01,8,0.248,16.09,68.23,-5.15,8,5,2,1,6,4,5,25,0,0,0,0,0,0,0,0,1,2,1,1,2,1
10:05:04.173143982Z,1.844e+01,9,0.215,14.07,68.27,-5.17,9,7,0,2,7,2,6,62,0,0,0,1,0,0,1,2,1,1,1,0,0,2
10:05:05.218776106Z,2.273e+00,8,0.152,9.89,68.33,-5.19,8,5,1,2,7,2,7,61,0,0,1,1,0,0,1,0,1,1,0,0,1,2
10:05:05.965721964Z,1.471e+00,8,0.151,10.01,68.37,-5.21,8,5,2,1,7,2,7,67,0,0,0,1,1,1,1,0,1,0,0,0,2,1
10:05:06.769623994Z,4.435e-01,9,0.126,8.11,68.41,-5.24,9,7,2,0,8,2,8,57,0,0,0,1,1,1,1,1,1,1,0,0,2,0
10:05:11.679066061Z,1.721e-02,15,1.270,82.02,68.67,-5.37,15,11,4,0,11,6,10,53,1,2,1,1,0,1,1,1,0,1,1,1,4,0
10:05:11.756866097Z,1.516e+00,11,0.153,9.89,68.67,-5.37,11,9,2,0,9,3,9,108,1,1,0,1,0,2,0,1,1,1,1,0,2,0
10:05:19.885255932Z,1.337e-01,8,0.092,5.96,69.10,-5.59,8,5,2,1,7,2,7,87,1,0,0,1,1,1,0,0,0,0,1,0,2,1
10:05:28.380396008Z,4.170e+00,8,0.185,11.92,69.56,-5.81,9,6,2,1,8,3,4,96,1,0,0,1,1,1,0,1,0,1,0,0,2,1
10:05:33.831355929Z,1.578e+01,8,0.244,15.97,69.84,-5.96,8,6,0,2,6,4,5,40,0,0,0,0,0,2,0,0,1,1,1,1,0,2
10:05:37.381765961Z,1.796e+01,8,0.215,13.95,70.03,-6.05,8,5,1,2,7,2,7,47,0,0,1,0,0,0,0,1,1,1,0,1,1,2
10:05:39.016041994Z,1.662e-02,8,0.063,4.05,70.12,-6.10,8,6,2,0,7,2,7,76,1,0,1,0,0,1,0,1,1,1,0,0,2,0
10:05:40.275078058Z,7.526e+00,8,0.187,12.04,70.19,-6.13,8,6,0,2,7,3,6,91,0,1,0,0,0,0,1,0,1,1,1,1,0,2
10:05:41.240562081Z,9.042e-02,10,0.520,33.97,70.24,-6.16,11,7,3,1,8,5,7,68,2,0,0,0,0,1,1,1,0,0,1,1,3,1
10:05:42.812561988Z,2.589e+00,9,0.154,10.01,70.32,-6.20,9,7,2,0,8,2,8,105,0,1,1,1,0,1,0,1,0,1,1,0,2,0
10:05:45.861783981Z,6.919e+00,13,0.943,59.96,70.48,-6.28,13,10,3,0,8,5,8,83,0,1,2,0,1,1,1,2,2,0,0,0,3,0
10:05:46.831455945Z,2.135e-01,9,0.092,5.96,70.54,-6.30,9,7,0,2,7,2,6,52,0,1,1,0,1,0,0,0,1,2,0,1,0,2
10:05:47.914063930Z,5.563e+00,23,5.456,352.03,70.59,-6.33,23,16,1,6,11,17,5,53,0,0,2,0,2,2,2,1,1,2,1,3,1,6
10:05:47.972103953Z,1.875e-02,8,0.063,4.05,70.60,-6.33,8,6,2,0,7,2,6,57,1,1,0,0,0,1,1,0,0,1,1,0,2,0
10:05:48.689092040Z,2.712e+00,8,0.154,9.89,70.64,-6.35,8,6,0,2,7,3,6,13,0,0,0,0,1,0,1,1,1,0,1,1,0,2
10:05:49.179246068Z,1.432e+01,15,2.316,149.97,70.66,-6.37,15,10,1,4,8,9,6,37,0,3,0,2,0,1,2,0,0,1,0,1,1,4
10:05:54.009822010Z,2.546e+00,12,0.155,10.01,70.92,-6.49,12,9,1,2,11,3,10,95,1,1,1,1,1,1,1,0,0,1,1,0,1,2
10:05:54.440518021Z,1.294e+01,14,1.830,117.90,70.94,-6.51,14,9,4,1,10,6,9,63,1,1,2,1,0,1,0,1,0,1,0,1,4,1
10:05:54.962934017Z,1.803e-02,9,0.060,3.93,70.97,-6.52,9,7,2,0,8,2,8,81,0,1,1,1,1,1,0,1,0,0,0,1,2,0
10:05:55.993664026Z,3.210e+00,10,0.804,51.98,71.02,-6.55,10,7,0,3,5,6,3,52,0,0,0,0,0,1,0,1,3,0,2,0,0,3
10:06:00.330743908Z,1.900e+01,9,0.723,46.01,71.26,-6.66,9,6,3,0,6,5,3,34,0,0,1,1,0,0,0,0,1,1,2,0,3,0
10:06:02.789386034Z,1.614e+01,8,0.246,15.97,71.39,-6.73,8,5,2,1,7,2,7,56,0,1,0,0,1,0,0,0,0,1,1,1,2,1
10:06:02.968655943Z,7.347e+00,8,0.187,12.04,71.40,-6.73,8,6,0,2,7,3,6,76,0,0,0,1,0,0,1,1,0,1,1,1,0,2
10:06:03.805567979Z,2.958e+00,8,0.184,11.92,71.44,-6.75,8,5,2,1,7,3,5,46,0,1,0,1,0,1,0,1,0,0,0,1,2,1
10:06:05.378397941Z,4.740e-04,8,0.031,2.03,71.52,-6.80,8,5,2,1,7,2,7,50,0,0,0,0,1,1,1,0,0,0,1,1,2,1
10:06:06.210822105Z,1.585e+01,10,0.245,15.97,71.57,-6.82,10,7,2,1,9,2,8,68,0,1,0,0,1,1,1,0,0,1,1,1,2,1
10:06:08.101556062Z,1.610e+00,11,0.154,10.01,71.67,-6.87,11,8,2,1,8,2,8,59,0,0,1,1,2,0,0,0,2,0,1,1,2,1
10:06:08.609997987Z,7.288e+00,8,0.185,12.04,71.70,-6.88,8,6,0,2,7,3,4,84,0,1,0,1,0,0,1,1,1,0,0,1,0,2
10:06:10.061184048Z,6.038e+00,10,0.185,11.92,71.77,-6.92,10,7,1,2,8,2,5,65,1,0,0,0,0,0,1,1,2,0,1,1,1,2
10:06:10.361595988Z,6.396e+00,8,0.185,11.92,71.79,-6.93,8,5,1,2,7,2,7,79,0,0,0,0,0,1,1,1,1,0,0,1,1,2
10:06:14.800693988Z,9.679e-01,9,0.124,7.99,72.03,-7.04,9,6,1,2,8,2,7,60,0,0,0,0,0,0,1,1,1,1,1,1,1,2
10:06:17.296704053Z,1.778e-02,13,0.063,4.05,72.16,-7.11,14,11,2,1,13,2,13,97,1,1,1,1,1,1,1,1,0,1,1,1,2,1
10:06:17.737350106Z,3.768e+00,23,4.086,263.93,72.18,-7.12,23,17,1,5,11,18,3,27,2,1,2,1,2,1,0,1,0,1,0,6,1,5
10:06:22.035015940Z,1.523e+01,9,0.221,14.07,72.41,-7.23,9,7,0,2,8,2,8,64,0,1,0,0,1,1,1,1,0,1,0,1,0,2
10:06:22.238704085Z,2.419e-01,8,0.094,5.96,72.42,-7.24,8,6,0,2,7,2,7,51,0,1,1,1,1,1,0,0,0,0,1,0,0,2
10:06:22.926913976Z,7.083e-01,20,3.372,213.98,72.46,-7.26,20,14,1,5,9,11,6,29,1,0,2,0,2,4,0,2,0,0,2,1,1,5
10:06:23.445979952Z,7.297e+00,19,4.344,274.06,72.49,-7.27,19,14,5,0,11,11,8,57,1,2,1,2,1,2,1,1,0,2,0,1,5,0
10:06:23.498932003Z,2.438e-01,9,0.094,5.96,72.49,-7.27,9,6,1,2,8,2,8,118,0,1,1,0,1,1,1,1,0,0,0,0,1,2
10:06:25.793074011Z,1.688e-01,14,1.550,100.02,72.61,-7.33,14,10,4,0,8,7,5,73,2,0,1,1,1,0,0,0,0,2,2,1,4,0
10:06:26.927789926Z,8.277e+00,8,0.216,14.07,72.68,-7.36,8,5,2,1,7,3,6,79,0,0,0,0,1,0,1,0,1,1,0,1,2,1
10:06:29.972118020Z,2.632e-02,12,0.061,3.93,72.84,-7.44,12,9,1,2,11,2,11,71,1,0,1,1,0,1,1,1,1,1,0,1,1,2
10:06:30.918395996Z,1.845e+00,8,0.156,10.01,72.89,-7.47,8,6,2,0,7,3,6,115,0,0,0,0,1,0,1,0,1,1,1,1,2,0
10:06:40.672188043Z,2.642e+00,8,0.154,10.01,73.41,-7.72,8,6,0,2,7,2,6,86,0,1,0,0,0,1,0,1,1,1,0,1,0,2
10:06:41.634271979Z,1.381e+01,8,0.434,28.01,73.46,-7.75,8,5,0,3,6,3,5,85,0,0,1,0,0,0,1,1,1,0,1,0,0,3
10:06:43.421576023Z,7.688e+00,9,0.217,13.95,73.56,-7.79,9,7,2,0,7,2,7,89,0,0,1,0,1,1,1,1,0,0,0,2,2,0
10:06:43.925571918Z,9.456e+00,10,0.218,14.07,73.59,-7.81,11,8,2,1,10,2,10,70,0,0,1,1,0,1,1,0,1,1,1,1,2,1
10:06:44.770742058Z,1.687e+01,8,0.246,15.97,73.63,-7.83,8,6,2,0,7,3,6,74,0,1,0,0,1,1,1,0,1,0,1,0,2,0
10:06:46.780642032Z,4.939e-03,11,0.344,21.93,73.74,-7.88,11,8,3,0,9,4,8,101,1,1,1,0,0,0,1,1,1,1,1,0,3,0
10:06:49.334917902Z,5.277e+00,8,0.187,12.04,73.88,-7.95,8,5,1,2,7,2,7,69,1,1,0,0,0,1,0,0,0,1,0,1,1,2
10:06:51.468671917Z,4.322e-01,19,3.285,210.05,73.99,-8.00,19,13,1,5,11,12,5,66,1,0,1,1,0,1,0,1,3,1,2,2,1,5
10:06:53.500115990Z,6.113e+00,8,0.189,12.04,74.10,-8.06,9,7,0,2,5,4,4,28,0,0,0,0,0,0,0,1,0,2,2,2,0,2
10:07:00.520859956Z,7.175e-02,23,3.155,200.03,74.48,-8.24,23,14,5,4,12,16,6,47,1,2,1,1,1,3,0,0,1,2,1,1,5,4
10:07:01.778684020Z,1.631e+00,9,0.156,10.01,74.54,-8.27,9,6,2,1,8,2,8,86,1,0,0,1,1,0,1,0,0,1,0,1,2,1
10:07:02.150070071Z,1.286e+01,8,0.220,13.95,74.56,-8.28,9,7,0,2,7,4,4,28,1,0,0,0,1,1,0,0,0,2,1,1,0,2
10:07:04.361789941Z,1.502e+01,8,0.247,15.97,74.68,-8.34,8,5,2,1,7,3,6,56,0,0,1,0,1,1,0,0,0,1,1,0,2,1
10:07:06.924075961Z,7.601e+00,12,0.936,59.96,74.82,-8.41,12,9,0,3,8,6,5,55,1,1,0,1,0,0,1,0,1,0,1,3,0,3
10:07:07.759222030Z,1.592e+01,8,0.248,15.97,74.87,-8.43,8,5,2,1,7,2,7,46,0,0,0,0,0,0,1,1,1,0,1,1,2,1
10:07:07.912799954Z,9.796e-01,10,0.125,7.99,74.87,-8.43,10,7,1,2,9,2,9,61,0,0,0,1,0,1,1,0,1,1,1,1,1,2
10:07:08.026872038Z,3.156e+00,8,0.157,10.01,74.88,-8.44,8,6,0,2,7,2,7,50,0,0,0,1,0,1,1,0,1,1,1,0,0,2
10:07:09.568158030Z,1.260e-02,12,0.061,3.93,74.96,-8.48,12,9,2,1,11,2,11,101,1,1,1,0,1,1,1,1,0,1,0,1,2,1
10:07:13.098981976Z,2.247e+00,9,0.155,10.01,75.15,-8.57,9,6,1,2,8,2,8,23,0,1,0,0,0,0,0,1,1,1,1,1,1,2
10:07:14.571813941Z,8.021e-01,13,0.125,7.99,75.23,-8.60,13,11,0,2,10,2,7,86,0,1,0,0,2,1,2,1,1,1,1,1,0,2
10:07:16.098474025Z,1.601e-02,9,0.061,3.93,75.31,-8.64,9,6,2,1,8,2,8,62,1,0,0,1,0,0,1,0,1,1,1,0,2,1
10:07:17.683135986Z,3.975e-02,10,0.064,4.05,75.40,-8.69,10,7,1,2,9,2,9,69,0,1,1,0,0,0,1,1,1,1,0,1,1,2
10:07:18.412585973Z,2.147e+00,26,6.423,408.05,75.44,-8.70,26,18,2,6,13,17,6,41,1,1,1,1,2,0,3,2,1,1,3,2,2,6
10:07:21.279518008Z,1.199e+01,9,0.697,43.99,75.59,-8.78,9,6,3,0,5,5,3,67,2,0,2,0,0,1,0,0,0,0,0,1,3,0
10:07:22.258344054Z,1.074e+00,14,1.816,116.11,75.65,-8.80,14,10,0,4,9,9,6,51,1,1,1,0,1,0,3,1,1,0,1,0,0,4
10:07:22.610221982Z,4.475e-01,8,0.125,7.99,75.67,-8.81,9,5,2,2,7,2,7,67,0,0,0,0,0,1,1,0,1,1,1,0,2,2
10:07:23.390151977Z,1.061e+00,9,0.126,7.99,75.71,-8.83,9,6,1,2,7,2,7,109,0,1,1,0,1,1,2,0,0,0,0,0,1,2
10:07:24.724242091Z,9.410e-01,9,0.125,7.99,75.78,-8.87,9,6,1,2,6,4,6,68,0,0,1,0,0,0,0,0,1,2,2,0,1,2
10:07:26.020174026Z,6.114e-01,8,0.124,7.99,75.85,-8.90,8,5,2,1,7,2,7,47,0,0,0,0,1,1,0,1,1,0,0,1,2,1
10:07:28.978258013Z,1.945e+00,9,0.598,37.91,76.01,-8.98,9,6,0,3,6,6,3,65,0,1,2,0,0,1,0,1,1,0,0,0,0,3
10:07:32.295104026Z,2.706e+00,11,0.754,48.04,76.19,-9.06,11,8,0,3,7,4,5,71,0,0,0,1,1,1,1,0,0,0,3,1,0,3
10:07:35.649875998Z,5.407e-01,8,0.125,7.99,76.37,-9.15,8,6,2,0,7,2,7,89,1,0,0,0,0,1,0,1,0,1,1,1,2,0
10:07:40.055868029Z,1.630e-02,9,0.061,3.93,76.61,-9.26,9,7,2,0,8,2,8,65,0,1,1,0,0,1,1,0,0,1,1,1,2,0
10:07:41.803821921Z,5.237e+00,19,4.072,260.00,76.70,-9.31,19,14,0,5,9,14,3,21,0,1,3,2,1,3,0,1,0,0,2,1,0,5
10:07:44.122830033Z,1.751e+00,8,0.158,10.01,76.83,-9.37,8,5,2,1,7,2,7,56,1,0,0,1,0,1,0,0,1,0,1,0,2,1
10:07:46.745964050Z,5.839e+00,10,2.212,139.95,76.97,-9.43,10,2,4,4,4,10,1,28,0,1,0,0,0,0,0,0,0,0,0,1,4,4
10:07:49.845052003Z,2.938e+00,9,0.156,9.89,77.14,-9.51,9,7,0,2,8,3,7,106,0,0,0,1,1,0,1,1,1,1,0,1,0,2
10:07:50.402765989Z,1.476e+01,10,1.038,66.04,77.17,-9.53,10,7,0,3,8,5,5,23,0,1,0,1,0,1,1,1,0,1,1,0,0,3
10:07:55.257136106Z,1.304e+01,8,0.247,15.97,77.43,-9.65,8,6,2,0,7,4,5,33,1,0,0,1,1,0,1,0,0,1,0,1,2,0
10:07:55.969103932Z,1.566e+00,10,0.697,44.11,77.47,-9.67,10,7,0,3,7,5,3,67,0,2,0,1,0,0,0,1,1,0,1,1,0,3
10:07:57.491111993Z,8.748e+00,8,0.189,12.04,77.55,-9.71,8,6,0,2,7,3,4,64,1,1,0,0,1,0,0,1,0,0,1,1,0,2
10:07:57.560173988Z,4.132e-02,12,0.064,4.05,77.55,-9.71,12,9,1,2,10,2,9,83,1,0,1,0,0,0,1,1,1,1,2,1,1,2
10:08:03.364133954Z,3.798e-02,9,0.436,28.01,77.87,-9.86,9,6,3,0,7,4,6,59,0,1,1,0,1,1,0,0,1,1,0,0,3,0
10:08:03.602300047Z,7.213e+00,8,0.405,25.99,77.88,-9.86,8,5,0,3,5,5,4,22,0,0,0,0,0,1,1,2,1,0,0,0,0,3
10:08:05.769722104Z,1.685e+01,14,1.120,72.00,78.00,-9.92,14,10,3,1,11,4,10,58,1,1,1,0,0,2,1,1,1,1,1,0,3,1
10:08:10.641662001Z,1.628e+01,8,0.249,15.97,78.26,-10.04,8,5,2,1,7,2,7,25,0,0,0,0,0,1,1,0,0,1,1,1,2,1
10:08:14.135082006Z,6.680e-01,13,1.538,97.99,78.45,-10.13,13,9,0,4,8,11,3,26,1,1,0,1,0,2,0,0,1,1,2,0,0,4
10:08:15.159828066Z,2.259e-02,8,0.062,3.93,78.51,-10.16,8,5,2,1,7,2,5,83,0,1,1,1,0,0,0,1,0,0,0,1,2,1
10:08:17.715846061Z,6.711e-04,8,0.032,2.03,78.65,-10.22,8,6,2,0,7,2,7,122,0,1,1,1,1,1,0,0,1,0,0,0,2,0
10:08:19.135410070Z,2.775e-02,11,0.061,3.93,78.73,-10.26,11,8,1,2,10,2,10,73,1,1,1,1,0,1,0,1,1,0,1,0,1,2
10:08:19.346481919Z,2.024e-01,8,0.095,6.08,78.74,-10.26,8,5,1,2,7,2,7,61,1,0,0,1,0,0,1,1,0,0,0,1,1,2
10:08:19.530277967Z,1.057e+01,12,1.061,68.07,78.75,-10.27,12,8,3,1,10,6,7,41,0,0,1,0,0,1,1,1,1,1,1,1,3,1
10:08:20.542114019Z,1.696e-02,8,0.061,3.93,78.80,-10.29,8,5,2,1,7,2,7,41,0,1,1,0,0,1,0,0,1,0,1,0,2,1
10:08:22.190863966Z,1.144e+00,10,0.658,42.08,78.89,-10.33,10,7,0,3,8,3,8,100,1,0,1,0,0,1,0,1,0,1,1,1,0,3
10:08:26.413699984Z,1.392e-01,8,0.281,18.00,79.12,-10.44,8,5,0,3,6,4,5,41,0,0,1,0,0,0,0,0,1,1,1,1,0,3
10:08:30.820079922Z,1.508e-01,8,0.096,6.08,79.36,-10.55,8,5,2,1,7,2,6,81,0,0,1,1,1,0,1,0,1,0,0,0,2,1
10:08:30.834617972Z,1.653e+00,9,0.158,10.01,79.36,-10.55,10,7,2,1,9,2,9,85,0,1,0,1,1,0,1,1,1,1,0,0,2,1
