date,start,stop,duration,count,false_positive_per_year,longitude,latitude,altitude,tier,associated,coincidence_probability,neighbors_10min,n,n_acd,n_acd_multi,n_bg,n_acd_bg
20231129,2023-11-29T08:48:36.657263934Z,2023-11-29T08:48:36.657729983Z,0.000466049,14,9.407783417681928e-5,278.7911,7.4715,523944.7,lightning,1,1.1990350667978034e-2,9,19,4,2,13428,1099
20231130,2023-11-30T09:29:26.457373976Z,2023-11-30T09:29:26.457857966Z,0.000483990,18,4.580754627444599e-5,106.3434,14.8584,520422.9,lightning,1,3.279383820998279e-4,3,23,2,0,18078,1705
20231204,2023-12-04T06:51:02.068643987Z,2023-12-04T06:51:02.069531977Z,0.000887990,14,3.383911481948212e-5,115.5177,10.4699,519852.9,lightning,1,2.460845717564134e-3,1,27,2,2,14878,1908
20231204,2023-12-04T13:10:29.991285979Z,2023-12-04T13:10:29.992291986Z,0.001006007,17,1.9353988723467615e-2,17.7563,9.4187,519794.1,lightning,1,6.556839603311204e-4,4,29,0,0,15549,1016
20231205,2023-12-05T23:07:12.721017956Z,2023-12-05T23:07:12.721101939Z,0.000083983,10,1.10641003501849e-1,25.2396,3.6765,523000.4,lightning,1,1.2309186624047208e-3,4,11,1,0,12779,849
20231209,2023-12-09T15:44:53.736867487Z,2023-12-09T15:44:53.737075448Z,0.000207961,11,1.9856147857076592e-3,110.6519,4.6925,522504.8,lightning,1,2.050466076551102e-3,2,13,1,0,14692,1192
20231209,2023-12-09T21:37:12.119535982Z,2023-12-09T21:37:12.119610011Z,0.000074029,11,7.081315748824685e-1,267.8078,39.5882,523829.4,lightning,1,2.1580263060404885e-2,14,12,2,0,24935,2096
20231212,2023-12-12T16:32:22.838406562Z,2023-12-12T16:32:22.839555680Z,0.001149118,18,2.459324250333365e-4,76.6677,6.8469,521608.8,lightning,1,7.376444553725104e-4,4,29,2,1,12955,1280
20231214,2023-12-14T12:58:34.978951930Z,2023-12-14T12:58:34.979799926Z,0.000847996,22,1.205324931712494e-1,138.4072,-11.9232,524521.9,lightning,1,1.403678396033112e-2,3,28,2,1,16535,1263
20231218,2023-12-18T00:45:25.091235995Z,2023-12-18T00:45:25.091337978Z,0.000101983,12,2.4297866956746775e-1,281.9696,3.7030,520583.6,lightning,1,1.5477761576919923e-3,12,12,7,7,13471,1536
20231228,2023-12-28T17:02:22.473061978Z,2023-12-28T17:02:22.473104Z,0.000042022,9,4.178706772742887e-1,311.8629,17.9300,519517.2,lightning,1,6.126287025653635e-3,10,9,2,1,13143,1148
20240101,2024-01-01T12:53:54.880503952Z,2024-01-01T12:53:54.881449937Z,0.000945985,13,3.334259112267189e-5,2.3359,6.3844,519120.1,lightning,1,1.557249405786411e-3,11,26,1,0,12442,1436
20240109,2024-01-09T07:05:58.665685951Z,2024-01-09T07:05:58.665899932Z,0.000213981,14,7.118368088053036e-2,268.9990,32.8269,524347.0,lightning,1,1.967639621342513e-2,6,16,2,0,20928,2415
20240111,2024-01-11T02:29:47.584151983Z,2024-01-11T02:29:47.584419965Z,0.000267982,17,6.746028307039075e-3,122.3442,-17.4167,523396.4,lightning,1,6.810694582411278e-3,5,18,2,1,15421,1051
20240126,2024-01-26T23:04:27.184321999Z,2024-01-26T23:04:27.185552Z,0.001230001,24,1.4431835991685015e-3,265.6741,28.2944,520040.9,lightning,1,2.94251008114089e-2,4,35,1,0,18703,2084
20240127,2024-01-27T18:41:05.615989983Z,2024-01-27T18:41:05.617361962Z,0.001371979,18,8.26630783890136e-4,116.0603,-4.5717,521472.3,lightning,1,3.445502114580772e-3,8,34,5,3,13767,1486
20240129,2024-01-29T07:03:55.558703958Z,2024-01-29T07:03:55.559525966Z,0.000822008,17,7.118754619654206e-5,279.8948,-4.0461,521184.1,lightning,1,7.530343914433243e-3,3,26,2,1,14340,1139
20240130,2024-01-30T00:26:44.925077915Z,2024-01-30T00:26:44.925767958Z,0.000690043,18,9.982680203839674e-2,11.0534,-0.8623,520355.1,lightning,1,2.646454298827965e-3,9,22,1,1,12818,1862
20240202,2024-02-02T04:21:36.710343956Z,2024-02-02T04:21:36.710381984Z,0.000038028,9,1.5889494370232737e-1,289.2603,1.4192,519829.1,lightning,1,1.509754560281944e-2,10,9,1,0,12973,1832
20240203,2024-02-03T03:16:18.892843961Z,2024-02-03T03:16:18.892999947Z,0.000155986,12,2.0334530129642883e-2,115.1016,-5.3827,519637.3,lightning,1,4.086798860749119e-3,8,14,0,0,12917,1783
20240217,2024-02-17T06:38:52.997709989Z,2024-02-17T06:38:52.998076021Z,0.000366032,13,1.6264614368396525e-2,169.7282,-10.8905,519815.0,lightning,1,2.32786727317433e-3,6,17,0,0,14756,1547
20240228,2024-02-28T05:12:30.935285925Z,2024-02-28T05:12:30.935803949Z,0.000518024,18,1.00803863672232e-3,126.2020,-16.3036,520404.6,lightning,1,8.747566674862716e-4,8,23,3,0,15105,784
20240327,2024-03-27T05:04:47.392681956Z,2024-03-27T05:04:47.393837988Z,0.001156032,26,2.132350971231027e-2,286.2291,0.7776,516494.4,lightning,1,1.1396978141135971e-2,6,28,0,0,12309,978
20240405,2024-04-05T23:51:49.835487961Z,2024-04-05T23:51:49.835773944Z,0.000285983,8,1.344223696611765e-3,128.6423,6.7930,515489.1,lightning,1,1.2294074256208507e-3,15,15,4,1,9543,1764
20240420,2024-04-20T09:01:51.849397957Z,2024-04-20T09:01:51.850091934Z,0.000693977,15,8.35906795645281e-5,270.2561,17.9261,532185.0,lightning,1,1.8032787230554872e-3,22,21,1,0,12626,1603
20240430,2024-04-30T14:23:40.276477992Z,2024-04-30T14:23:40.276649951Z,0.000171959,15,5.784771998775942e-4,99.3119,-3.5186,532984.5,lightning,1,1.0213221399885257e-2,5,16,8,2,15246,1944
20240430,2024-04-30T15:07:51.389731943Z,2024-04-30T15:07:51.389831960Z,0.000100017,14,1.898980114728788e-3,258.5609,12.1458,518733.7,lightning,1,4.91825801163839e-4,9,14,3,0,15085,1403
20240502,2024-05-02T02:06:11.873619914Z,2024-05-02T02:06:11.873947918Z,0.000328004,15,8.581245248843938e-3,106.2965,-7.9399,517750.1,lightning,1,1.967543430866322e-3,8,16,0,0,13012,775
20240503,2024-05-03T06:06:34.209697961Z,2024-05-03T06:06:34.209927976Z,0.000230015,17,9.257551186163444e-1,283.3338,41.9387,538501.6,lightning,1,6.556839603311204e-4,7,18,1,0,23900,1666
20240506,2024-05-06T03:40:15.117824018Z,2024-05-06T03:40:15.117967963Z,0.000143945,11,7.415505531498788e-1,268.7112,31.5880,536247.1,lightning,1,1.642142993197279e-2,14,15,1,0,20860,2719
20240506,2024-05-06T23:10:30.282172322Z,2024-05-06T23:10:30.282832324Z,0.000660002,14,5.152926081959115e-3,97.5717,11.3281,525273.3,lightning,1,7.0476839767232196e-3,4,21,1,0,13682,832
20240516,2024-05-16T23:21:52.564917922Z,2024-05-16T23:21:52.564947962Z,0.000030040,9,6.860959214421439e-2,259.2774,29.6822,524901.3,lightning,1,2.2655905753626752e-2,23,9,0,0,14533,1442
20240520,2024-05-20T05:27:45.051751971Z,2024-05-20T05:27:45.052565991Z,0.000814020,20,3.768328106717052e-3,276.0037,12.0872,533438.7,lightning,1,3.880424014425047e-3,22,23,11,6,10743,1894
20240520,2024-05-20T08:00:43.586463928Z,2024-05-20T08:00:43.586547970Z,0.000084042,11,4.52311780904522e-1,86.6394,14.8149,515632.4,lightning,1,2.4597870666338823e-4,6,11,0,0,13386,922
20240527,2024-05-27T22:36:12.842645943Z,2024-05-27T22:36:12.843319892Z,0.000673949,14,1.328566654362964e-5,309.1449,26.8604,527526.3,lightning,1,1.0598070486025736e-3,12,24,3,1,14318,1952
20240603,2024-06-03T20:51:12.812581956Z,2024-06-03T20:51:12.812629938Z,0.000047982,8,1.740108444265734e-1,293.7865,24.5508,520190.8,lightning,1,2.378028186214245e-3,8,9,0,0,15169,1137
20240605,2024-06-05T21:53:36.286681950Z,2024-06-05T21:53:36.286921977Z,0.000240027,14,3.38129945630942e-1,257.2827,29.2922,517693.3,lightning,1,1.8032584706171625e-3,26,15,0,0,14906,1441
20240607,2024-06-07T19:49:35.352961957Z,2024-06-07T19:49:35.353047966Z,0.000086009,12,1.259958276340516e-2,280.9993,26.1374,516326.6,lightning,1,7.673847340381936e-3,14,13,0,0,16255,1135
20240610,2024-06-10T16:49:04.929231941Z,2024-06-10T16:49:04.929841935Z,0.000609994,15,1.5319310605186885e-4,151.2226,-7.1665,529503.5,lightning,1,2.6467084337349397e-3,15,19,3,0,12152,1829
20240611,2024-06-11T17:10:21.838037729Z,2024-06-11T17:10:21.838196992Z,0.000159263,16,3.3213483010578125e-4,284.5109,32.3573,514751.1,lightning,1,1.860255186460126e-2,9,18,3,0,18845,2855
20240615,2024-06-15T18:49:06.104291975Z,2024-06-15T18:49:06.104449987Z,0.000158012,10,2.000401887968061e-2,107.6167,10.8912,528127.9,lightning,1,3.770239447586263e-3,4,13,4,0,15879,1715
20240616,2024-06-16T17:33:22.175069987Z,2024-06-16T17:33:22.175157964Z,0.000087977,12,3.547688652625175e-1,263.6734,21.5266,512795.5,lightning,1,1.5706196295385624e-3,9,12,2,1,15975,1493
20240619,2024-06-19T01:05:57.592891931Z,2024-06-19T01:05:57.593035936Z,0.000144005,11,2.132785462880506e-3,160.6818,-0.3589,512937.4,lightning,1,6.556839603311204e-4,8,13,1,0,14335,843
20240619,2024-06-19T01:10:32.860791921Z,2024-06-19T01:10:32.860829949Z,0.000038028,8,2.3187116238293215e-1,172.4667,-12.2107,516017.3,lightning,1,6.373066084747152e-3,7,9,0,0,14235,802
20240624,2024-06-24T12:19:33.508375942Z,2024-06-24T12:19:33.508397936Z,0.000021994,8,2.511076115086923e-1,291.5151,21.4297,516561.5,lightning,1,1.0211337037947708e-2,8,8,3,1,14534,1688
20240626,2024-06-26T07:56:15.341541945Z,2024-06-26T07:56:15.341655969Z,0.000114024,10,7.570719203898728e-1,181.1247,-8.4356,529978.2,lightning,1,2.461397901811327e-3,4,11,4,2,12678,1569
20240702,2024-07-02T08:30:27.453261971Z,2024-07-02T08:30:27.453465938Z,0.000203967,17,1.0211490353029206e-3,261.4663,39.3470,532288.2,lightning,1,3.196459306614212e-3,9,21,0,0,30060,3062
20240713,2024-07-13T05:54:19.036303997Z,2024-07-13T05:54:19.036412Z,0.000108003,10,2.1508308283248102e-2,286.8799,3.2841,528630.2,lightning,1,4.328811089254979e-3,7,11,3,1,12739,1228
20240717,2024-07-17T06:25:42.055122017Z,2024-07-17T06:25:42.055177986Z,0.000055969,9,4.424416801906861e-1,251.9872,4.0407,529959.9,lightning,1,3.622450381116302e-3,6,10,1,0,14956,1673
20240721,2024-07-21T15:42:32.582481920Z,2024-07-21T15:42:32.582843959Z,0.000362039,13,4.96762034196276e-2,273.3737,4.5816,511029.4,lightning,1,4.143883173510368e-3,10,16,4,4,13572,1936
20240725,2024-07-25T00:28:36.791039943Z,2024-07-25T00:28:36.791187942Z,0.000147999,9,2.2797244680331027e-1,132.6147,15.8488,510984.2,lightning,1,2.4591271207278093e-4,13,12,0,0,12254,1587
20240727,2024-07-27T22:39:47.948965907Z,2024-07-27T22:39:47.949119925Z,0.000154018,15,9.458644724498368e-4,283.2182,17.7121,521889.0,lightning,1,6.725708630440128e-3,18,16,0,0,14393,1512
20240728,2024-07-28T14:02:04.232676029Z,2024-07-28T14:02:04.232815980Z,0.000139951,11,2.709258250025318e-2,290.4302,32.1480,513067.6,lightning,1,3.704344037373986e-3,16,15,4,0,18504,2461
20240801,2024-08-01T11:18:19.163248002Z,2024-08-01T11:18:19.164009988Z,0.000761986,24,6.975361225862945e-5,290.4545,22.7192,514024.0,lightning,1,3.5024063437423163e-3,7,27,2,0,15067,1086
20240808,2024-08-08T07:45:27.599339962Z,2024-08-08T07:45:27.600241959Z,0.000901997,12,1.0211569061077568e-5,285.6868,12.1335,521271.0,lightning,1,1.2295491025325794e-3,9,27,2,2,14417,2188
20240808,2024-08-08T09:23:03.536897957Z,2024-08-08T09:23:03.537545979Z,0.000648022,15,4.662914778286656e-3,268.8692,18.7979,520251.0,lightning,1,1.433526165068437e-2,12,25,3,1,16184,1257
20240809,2024-08-09T15:16:34.501245975Z,2024-08-09T15:16:34.501513957Z,0.000267982,12,2.5649892395248428e-2,144.4315,-6.2085,527157.7,lightning,1,9.83852167855094e-4,11,15,3,1,12074,1586
20240811,2024-08-11T17:01:47.427601933Z,2024-08-11T17:01:47.427981972Z,0.000380039,14,1.150943761699106e-5,272.1369,17.0786,510051.7,lightning,1,1.3054185697893616e-2,12,18,5,5,14304,1599
20240821,2024-08-21T18:56:25.566975951Z,2024-08-21T18:56:25.567197978Z,0.000222027,13,2.587407064077913e-3,165.1183,26.2087,515580.9,lightning,1,4.263054905335628e-3,4,14,0,0,13095,868
20240909,2024-09-09T04:13:04.379097938Z,2024-09-09T04:13:04.380409955Z,0.001312017,20,2.8486843023251618e-5,291.7236,5.3665,523128.2,lightning,1,5.990753512007212e-3,9,27,3,1,11790,1361
20240915,2024-09-15T02:21:15.104391992Z,2024-09-15T02:21:15.104586005Z,0.000194013,14,1.6270543924069936e-3,258.7045,23.7722,523052.8,lightning,1,1.470436497008442e-2,14,15,7,3,15861,2596
20240915,2024-09-15T11:16:49.995581924Z,2024-09-15T11:16:49.995815932Z,0.000234008,15,5.855874701426466e-3,342.9708,11.5584,507020.0,lightning,1,8.199572002294894e-4,5,18,1,0,25241,1147
20240917,2024-09-17T01:49:48.212650001Z,2024-09-17T01:49:48.212759971Z,0.000109970,11,8.349918705750563e-3,264.9605,15.0662,522184.0,lightning,1,1.371917537087124e-2,11,13,0,0,13974,977
20240918,2024-09-18T14:55:11.995561897Z,2024-09-18T14:55:11.996769905Z,0.001208008,8,1.0200672845477652e-2,228.7700,-22.6443,515307.9,lightning,1,3.2868701745758543e-4,10,31,5,2,12281,1671
20240923,2024-09-23T20:37:14.812525928Z,2024-09-23T20:37:14.813287913Z,0.000761985,18,8.233569323498514e-2,300.4317,13.6307,517085.7,lightning,1,1.2304486435538071e-3,11,22,5,1,11699,2017
20240923,2024-09-23T21:41:52.252053976Z,2024-09-23T21:41:52.252223968Z,0.000169992,10,6.483158272991865e-1,155.1500,28.9818,507912.0,lightning,1,9.015654454552904e-4,11,13,0,0,11824,898
20240925,2024-09-25T10:05:22.011259973Z,2024-09-25T10:05:22.011412024Z,0.000152051,11,5.640461540298502e-2,329.6241,34.2153,508987.5,lightning,1,1.639209900827801e-4,15,13,3,3,14692,1300
20240927,2024-09-27T21:57:06.993503928Z,2024-09-27T21:57:06.993987917Z,0.000483989,12,2.098401806568462e-2,98.1982,8.6005,510386.9,lightning,1,5.520481690025408e-3,3,22,2,1,16475,1721
20241004,2024-10-04T16:47:21.695035934Z,2024-10-04T16:47:21.695399940Z,0.000364006,11,1.3056120435432665e-2,148.0246,22.3984,512965.8,lightning,1,1.3154020244242274e-3,13,16,2,2,11728,1676
20241004,2024-10-04T17:16:27.444091975Z,2024-10-04T17:16:27.444923937Z,0.000831962,14,7.204409051609517e-4,267.0720,23.4137,506775.7,lightning,1,4.252686665027457e-3,14,27,2,0,15947,2361
20241005,2024-10-05T16:20:39.205868005Z,2024-10-05T16:20:39.206027984Z,0.000159979,12,5.3219177953847405e-3,123.1148,0.8393,517731.5,lightning,1,1.891157372346529e-3,7,13,2,0,11444,1587
20241008,2024-10-08T15:30:51.931289911Z,2024-10-08T15:30:51.931455910Z,0.000165999,10,3.068724770599884e-1,130.0977,13.5108,516755.4,lightning,1,7.881382378493566e-3,11,12,0,0,11491,1188
20241010,2024-10-10T02:55:41.972529709Z,2024-10-10T02:55:41.972956120Z,0.000426411,17,1.0959817826062748e-2,107.9241,6.0312,504966.2,lightning,1,6.558279403327596e-4,5,18,0,0,12581,1425
20241011,2024-10-11T17:45:25.866513907Z,2024-10-11T17:45:25.867423892Z,0.000909985,11,3.3434345086064874e-3,76.7582,13.9817,518136.9,lightning,1,3.054798164084911e-3,9,28,4,1,12795,1062
20241013,2024-10-13T04:33:57.690257906Z,2024-10-13T04:33:57.691623926Z,0.001366020,16,5.34406669308881e-5,276.4295,22.8539,518533.7,lightning,1,4.099333579214819e-3,13,35,5,3,14480,1297
20241015,2024-10-15T02:18:32.066496014Z,2024-10-15T02:18:32.066554009Z,0.000057995,12,2.752178566094989e-4,286.7262,14.1719,519333.0,lightning,1,1.5352456888779608e-2,6,12,0,0,13160,1053
20241015,2024-10-15T10:18:36.854267895Z,2024-10-15T10:18:36.854517936Z,0.000250041,11,3.3038305995448814e-3,184.7975,28.8083,519545.0,lightning,1,1.639209900827801e-4,8,16,0,0,12466,851
20241015,2024-10-15T12:23:01.936373889Z,2024-10-15T12:23:01.936573922Z,0.000200033,13,7.933089229790087e-3,280.3783,15.2243,504694.8,lightning,1,1.9373225350381117e-2,10,14,3,0,12493,1455
20241019,2024-10-19T17:23:21.263785958Z,2024-10-19T17:23:21.264427959Z,0.000642001,13,4.31661974113667e-5,164.3601,25.2876,509788.5,lightning,1,1.8118646422424392e-3,8,20,3,2,12339,1417
20241020,2024-10-20T01:11:03.163341045Z,2024-10-20T01:11:03.163446247Z,0.000105202,10,3.7057325243496614e-1,21.9579,37.0488,515360.1,lightning,1,2.706496549463158e-3,8,11,1,0,14303,1723
20241022,2024-10-22T22:53:01.470421910Z,2024-10-22T22:53:01.470467090Z,0.000045180,9,2.4913677766341263e-1,81.7760,8.5790,507487.7,lightning,1,2.869930530284403e-3,4,9,0,0,11737,904
20241027,2024-10-27T03:50:25.974993944Z,2024-10-27T03:50:25.975079894Z,0.000085950,9,7.401632343141505e-2,321.0410,23.8268,514356.7,lightning,1,1.8038297598557496e-3,22,10,5,5,11941,871
20241103,2024-11-03T04:11:12.175517976Z,2024-11-03T04:11:12.175718009Z,0.000200033,10,3.0636015077905147e-2,126.0903,7.5539,507131.2,lightning,1,2.558593836570773e-3,6,13,0,0,11026,775
20241103,2024-11-03T16:00:46.302295982Z,2024-11-03T16:00:46.303517997Z,0.001222015,14,8.541842255494178e-5,123.1971,-5.4670,513628.7,lightning,1,5.170834800426195e-3,6,29,1,0,12371,720
20241103,2024-11-03T16:47:30.501371979Z,2024-11-03T16:47:30.501603960Z,0.000231981,11,3.6110991258206863e-3,289.6424,3.9301,506040.1,lightning,1,2.2133052126874844e-3,3,15,0,0,12529,1592
20241104,2024-11-04T12:31:47.819278001Z,2024-11-04T12:31:47.819369971Z,0.000091970,10,2.7730980826257445e-1,169.2352,-4.9096,514164.3,lightning,1,2.0568839685271697e-3,14,11,2,1,12158,1299
20241107,2024-11-07T01:52:31.108124017Z,2024-11-07T01:52:31.108363986Z,0.000239969,12,2.538260980738637e-1,274.3139,26.8951,517851.1,lightning,1,3.2794440619621343e-4,32,16,2,1,13656,1393
20241107,2024-11-07T06:04:32.128120005Z,2024-11-07T06:04:32.128196001Z,0.000075996,11,3.50028183346636e-1,75.2733,11.3712,504131.8,lightning,1,1.639209900827801e-4,6,11,1,0,14300,832
20241108,2024-11-08T14:25:43.595225930Z,2024-11-08T14:25:43.595345914Z,0.000119984,14,8.588933186474093e-5,120.7176,-11.0036,516342.0,lightning,1,4.099616580608147e-3,14,14,2,0,10056,998
20241108,2024-11-08T15:17:20.921411931Z,2024-11-08T15:17:20.921447932Z,0.000036001,8,6.707045159418156e-1,300.5886,21.6088,505619.8,lightning,1,2.726060068846816e-3,21,8,0,0,10483,1001
20241116,2024-11-16T21:06:02.777641892Z,2024-11-16T21:06:02.778637945Z,0.000996053,16,2.0208862718072515e-5,297.0640,15.6015,513158.7,lightning,1,2.6774401114662734e-3,10,27,8,1,12214,1360
20241120,2024-11-20T15:11:01.490835964Z,2024-11-20T15:11:01.491009950Z,0.000173986,12,8.708021422712775e-1,24.5289,-5.6163,514595.1,lightning,1,4.673992705515941e-3,12,13,0,0,11691,861
20241121,2024-11-21T10:40:02.579655945Z,2024-11-21T10:40:02.579743921Z,0.000087976,13,9.334534494794963e-5,222.7875,-30.0872,516734.6,lightning,1,1.6412016064257027e-3,8,14,1,1,13961,1889
20241122,2024-11-22T14:32:59.774659931Z,2024-11-22T14:32:59.774953901Z,0.000293970,10,2.881778022852679e-1,25.8889,-9.9844,514786.4,lightning,1,4.590771781001557e-3,33,14,2,1,9342,1848
20241123,2024-11-23T14:13:20.817135930Z,2024-11-23T14:13:20.817297935Z,0.000162005,11,9.712477186390948e-1,25.0388,-10.6154,514333.1,lightning,1,4.345827407589542e-3,11,12,2,2,12109,904
20241127,2024-11-27T06:36:57.377239942Z,2024-11-27T06:36:57.377433955Z,0.000194013,11,1.7707216920953006e-4,121.2492,-16.0015,513924.2,lightning,1,3.197200508155069e-3,26,14,1,0,10437,1701
20241130,2024-11-30T22:02:00.581439971Z,2024-11-30T22:02:00.582517921Z,0.001077950,34,1.2247938952173774e-4,21.2450,-6.5593,511681.6,lightning,1,2.950591656421605e-3,7,36,5,1,12855,981
20241203,2024-12-03T14:46:45.319773972Z,2024-12-03T14:46:45.319885969Z,0.000111997,11,8.92289137389373e-2,123.2985,3.6547,510527.4,lightning,1,6.558993525120892e-4,20,11,7,4,8862,1600
20241205,2024-12-05T22:37:36.932039976Z,2024-12-05T22:37:36.932196021Z,0.000156045,11,2.7658436414237647e-1,144.0508,19.6385,499157.2,lightning,1,1.639698877141218e-4,8,12,4,0,12527,930
20241207,2024-12-07T13:40:11.535497963Z,2024-12-07T13:40:11.535523951Z,0.000025988,8,7.459038760897381e-2,162.7307,36.7145,509268.5,lightning,1,1.8185153020244245e-3,28,8,1,0,11058,1840
20241211,2024-12-11T11:03:34.686665952Z,2024-12-11T11:03:34.686807930Z,0.000141978,11,3.635495401563065e-1,268.0499,28.6654,501476.7,lightning,1,6.807686017539546e-3,13,14,1,1,17053,2311
20241213,2024-12-13T18:34:04.876871883Z,2024-12-13T18:34:04.877401888Z,0.000530005,12,1.2121281661040251e-2,194.8761,-16.9823,502038.9,lightning,1,1.3116294811900664e-3,8,19,3,2,12093,1131
20241218,2024-12-18T08:29:22.502065956Z,2024-12-18T08:29:22.502081930Z,0.000015974,8,1.681961663665217e-1,214.3940,42.9325,513784.8,lightning,1,9.837963199737726e-4,15,8,0,0,18501,1267
20241219,2024-12-19T11:30:27.464993953Z,2024-12-19T11:30:27.465061962Z,0.000068009,10,5.06024000334608e-1,215.3257,24.4509,505126.6,lightning,1,1.648683386607655e-4,19,10,1,0,12211,1571
