date,start,stop,duration,count,false_positive_per_year,longitude,latitude,altitude,tier,associated,coincidence_probability,neighbors_10min,n,n_acd,n_acd_multi,n_bg,n_acd_bg,n,n_acd,n_acd_multi,n_bg,n_acd_bg,det_share_max
20201112,2020-11-12T14:37:04.004140019Z,2020-11-12T14:37:04.005519986Z,0.001379967,31,9.964708403737425e-7,99.5275,40.9782,549758.7,direct,0,0e0,14,38,7,2,16879,1243,38,7,2,16879,1243,0.105
20201119,2020-11-19T09:59:17.591869950Z,2020-11-19T09:59:17.593077957Z,0.001208007,20,1.6216505425513906e-8,67.3539,9.4706,538741.9,direct,1,9.016945168428816e-4,1,38,5,1,19835,724,38,5,1,19835,724,0.105
20201126,2020-11-26T10:20:04.949119925Z,2020-11-26T10:20:04.950737953Z,0.001618028,31,9.894044622470584e-7,8.0261,1.4210,533237.9,direct,1,1.803130890910581e-3,6,49,3,1,21599,1328,49,3,1,21599,1328,0.122
20201128,2020-11-28T13:59:53.691227972Z,2020-11-28T13:59:53.691573977Z,0.000346005,18,6.514111952459146e-6,124.5270,-6.4326,546151.9,direct,0,2.049056298664044e-3,2,20,2,0,19878,1348,20,2,0,19878,1348,0.150
20201216,2020-12-16T16:23:01.651899933Z,2020-12-16T16:23:01.653283953Z,0.001384020,29,2.578032464801282e-6,133.6027,-10.2226,542976.9,direct,0,1.0593167682976806e-2,5,38,4,0,15107,2640,38,4,0,15107,2640,0.132
20201217,2020-12-17T16:11:46.922199964Z,2020-12-17T16:11:46.923687934Z,0.001487970,27,5.94508189338356e-7,127.1030,-12.7629,544635.8,direct,0,5.602015933120236e-3,14,37,3,1,15534,2176,37,3,1,15534,2176,0.162
20201218,2020-12-18T06:35:44.256547987Z,2020-12-18T06:35:44.257687985Z,0.001139998,22,2.357039534266692e-7,284.3070,2.9111,539787.1,direct,1,2.762265191377756e-3,4,39,4,0,18297,2557,39,4,0,18297,2557,0.103
20201219,2020-12-19T13:20:13.469561934Z,2020-12-19T13:20:13.470983982Z,0.001422048,16,2.0406658600243895e-6,311.5751,31.2052,534120.0,direct,1,5.814450643389886e-3,8,42,2,2,19025,3212,42,2,2,19025,3212,0.143
20201230,2020-12-30T06:04:14.646203935Z,2020-12-30T06:04:14.647721946Z,0.001518011,22,1.497502012259112e-8,204.0778,-6.9450,546951.4,direct,1,4.925128268174739e-4,4,36,0,0,16139,1036,36,0,0,16139,1036,0.194
20201230,2020-12-30T08:29:13.168882012Z,2020-12-30T08:29:13.169685959Z,0.000803947,22,6.102332766453741e-7,352.8321,1.7001,531775.3,direct,0,1.8044839931153185e-3,7,26,9,3,16024,2865,26,9,3,16024,2865,0.154
20210104,2021-01-04T01:17:00.666325926Z,2021-01-04T01:17:00.666551947Z,0.000226021,15,8.040493276856854e-8,45.5038,24.5941,536877.8,direct,0,0e0,9,17,0,0,11625,1080,17,0,0,11625,1080,0.176
20210107,2021-01-07T03:58:25.453299999Z,2021-01-07T03:58:25.454407989Z,0.001107990,22,6.554808361091881e-6,15.2092,-3.2167,534204.2,direct,0,9.835259404966806e-4,8,31,3,1,15834,2053,31,3,1,15834,2053,0.129
20210108,2021-01-08T12:25:44.536687970Z,2021-01-08T12:25:44.537303984Z,0.000616014,15,1.6969148714455671e-6,40.9842,-13.8286,542887.9,direct,0,3.606861126137202e-3,6,24,3,1,17280,1809,24,3,1,17280,1809,0.125
20210109,2021-01-09T23:33:09.790225923Z,2021-01-09T23:33:09.790409922Z,0.000183999,12,2.9487590639756437e-7,254.1195,13.0110,543269.9,direct,1,5.119717236292108e-4,17,13,3,0,13359,2722,13,3,0,13359,2722,0.231
20210111,2021-01-11T11:51:56.951059937Z,2021-01-11T11:51:56.951471924Z,0.000411987,18,4.0493333801306273e-7,21.0677,-21.1158,541441.3,direct,1,2.9511294647979673e-3,2,24,3,2,23714,1313,24,3,2,23714,1313,0.125
20210113,2021-01-13T20:44:50.569543957Z,2021-01-13T20:44:50.569805979Z,0.000262022,18,5.406694977812716e-7,151.3184,-42.1162,544526.7,direct,0,5.364084829112368e-3,28,22,1,0,29155,1651,22,1,0,29155,1651,0.182
20210114,2021-01-14T03:26:31.302591979Z,2021-01-14T03:26:31.304113984Z,0.001522005,44,1.8575921795762008e-8,136.3111,-16.3936,539201.9,direct,0,1.3428514343086633e-2,9,53,10,3,16533,2978,53,10,3,16533,2978,0.132
20210115,2021-01-15T05:57:59.047325968Z,2021-01-15T05:57:59.048246026Z,0.000920058,9,6.5260638065262695e-6,327.1738,-29.7936,542392.6,direct,0,0e0,9,9,0,0,261,23,9,0,0,261,23,0.333
20210115,2021-01-15T05:57:59.057936012Z,2021-01-15T05:57:59.059650003Z,0.001713991,10,2.2193740611145233e-8,327.1744,-29.7940,542392.7,direct,0,0e0,9,14,0,0,239,23,14,0,0,239,23,0.357
20210117,2021-01-17T02:54:17.024088025Z,2021-01-17T02:54:17.025655984Z,0.001567959,28,1.321477109854433e-7,120.7262,-19.8608,537975.3,direct,1,6.475612187525613e-3,12,41,1,0,17896,1543,41,1,0,17896,1543,0.171
20210124,2021-01-24T13:49:46.286155998Z,2021-01-24T13:49:46.286803960Z,0.000647962,19,5.898857322407015e-7,124.4067,-12.0638,546136.3,direct,1,8.544498073928367e-4,8,23,6,1,14773,1688,23,6,1,14773,1688,0.174
20210201,2021-02-01T10:44:58.996089935Z,2021-02-01T10:44:58.997243940Z,0.001154005,18,5.6873618282650415e-8,99.6259,6.3864,543915.6,direct,1,7.586152036718302e-4,5,34,1,0,18160,1440,34,1,0,18160,1440,0.118
20210204,2021-02-04T08:46:56.208057999Z,2021-02-04T08:46:56.209625959Z,0.001567960,27,3.4871095145459843e-6,133.0533,-14.4592,547673.4,direct,0,9.443954405376608e-3,7,40,10,7,15948,1840,40,10,7,15948,1840,0.125
20210204,2021-02-04T15:06:43.611343979Z,2021-02-04T15:06:43.611619949Z,0.000275970,16,1.4526607324992117e-7,32.1536,-10.7822,546123.3,direct,0,6.556839603311204e-4,22,18,0,0,12529,1227,18,0,0,12529,1227,0.167
20210207,2021-02-07T17:56:21.269367992Z,2021-02-07T17:56:21.270257949Z,0.000889957,8,1.818386221716777e-8,2.0587,-33.1875,554130.6,direct,0,0e0,2,8,0,0,26,4,8,0,0,26,4,0.250
20210207,2021-02-07T17:57:42.086062014Z,2021-02-07T17:57:42.087473988Z,0.001411974,8,2.3559997354107344e-8,7.1449,-35.5558,555160.4,direct,0,0e0,2,10,2,0,4,0,10,2,0,4,0,0.300
20210212,2021-02-12T12:38:54.665753960Z,2021-02-12T12:38:54.666303992Z,0.000550032,20,2.9299851617661563e-6,143.4628,-32.5213,553102.3,direct,1,1.230243291533481e-3,5,25,2,0,26136,3329,25,2,0,26136,3329,0.120
20210215,2021-02-15T03:44:09.919433951Z,2021-02-15T03:44:09.920405983Z,0.000972032,23,3.2951327019112653e-8,142.1743,-17.1700,542566.8,direct,0,1.8852502663716088e-3,5,35,5,0,22854,2026,35,5,0,22854,2026,0.143
20210215,2021-02-15T05:21:20.841635942Z,2021-02-15T05:21:20.842269957Z,0.000634015,22,7.519403787663408e-7,123.2395,-21.6468,544596.0,direct,1,3.4568765183181707e-3,5,28,1,0,20747,905,28,1,0,20747,905,0.143
20210215,2021-02-15T21:51:17.114647984Z,2021-02-15T21:51:17.116123974Z,0.001475990,20,1.863791215601132e-6,19.8338,-6.0121,543492.0,direct,0,1.4752889107450208e-3,1,40,6,4,19222,1079,40,6,4,19222,1079,0.175
20210216,2021-02-16T12:05:58.838005959Z,2021-02-16T12:05:58.839035987Z,0.001030028,15,3.283612192859801e-7,153.4257,-13.9360,546747.1,direct,0,1.7222303417752645e-3,4,33,8,3,16258,1709,33,8,3,16258,1709,0.182
20210221,2021-02-21T11:09:53.624491930Z,2021-02-21T11:09:53.625931978Z,0.001440048,24,1.2586588422435354e-6,121.1431,-24.8135,551147.4,direct,0,4.347991041717892e-3,20,35,10,2,16250,3499,35,10,2,16250,3499,0.114
20210226,2021-02-26T15:09:09.884159922Z,2021-02-26T15:09:09.884765982Z,0.000606060,18,2.9350260542481376e-7,43.0069,-13.1339,547059.1,direct,1,1.3119181460536022e-3,4,26,3,2,22818,1950,26,3,2,22818,1950,0.231
20210227,2021-02-27T00:00:00.031361997Z,2021-02-27T00:00:00.033526003Z,0.002164006,17,1.0938253175827077e-6,106.5175,-3.9358,532795.0,direct,0,0e0,22,26,1,0,713,42,26,1,0,713,42,0.154
20210306,2021-03-06T17:52:00.464715957Z,2021-03-06T17:52:00.466197967Z,0.001482010,49,1.5427984888340728e-6,149.6330,-5.0994,535221.6,direct,0,1.9711218916482255e-3,5,56,0,0,23184,1142,56,0,0,23184,1142,0.107
20210308,2021-03-08T07:09:09.447393953Z,2021-03-08T07:09:09.449001967Z,0.001608014,24,1.4636669233010737e-6,112.9079,-1.8034,541444.3,direct,0,1.7219216621588394e-3,5,41,0,0,17468,1133,41,0,0,17468,1133,0.122
20210311,2021-03-11T12:18:33.300999999Z,2021-03-11T12:18:33.302343964Z,0.001343965,34,1.3600258209335424e-8,213.8570,-15.4962,538827.5,direct,0,4.048167920662241e-3,5,41,0,0,16917,1162,41,0,0,16917,1162,0.122
20210313,2021-03-13T10:20:46.075487971Z,2021-03-13T10:20:46.075962007Z,0.000474036,14,1.638110415301494e-7,225.5738,-10.9276,539738.3,direct,1,6.561735923284977e-4,9,19,1,0,12692,1241,19,1,0,12692,1241,0.211
20210315,2021-03-15T04:26:01.575081944Z,2021-03-15T04:26:01.575485944Z,0.000404000,17,8.44957490304873e-8,121.5775,9.7427,537729.7,direct,1,2.588045570035243e-4,1,21,7,0,18381,2536,21,7,0,18381,2536,0.143
20210316,2021-03-16T09:53:50.646633982Z,2021-03-16T09:53:50.647431969Z,0.000797987,15,6.736189432852999e-6,225.2088,-20.9458,542753.0,direct,1,3.278419801655602e-4,3,28,3,1,17392,1836,28,3,1,17392,1836,0.107
20210317,2021-03-17T01:00:00.009171962Z,2021-03-17T01:00:00.011731982Z,0.002560020,15,8.265516287571322e-6,176.9316,22.6547,539652.1,direct,0,0e0,15,30,1,1,312,30,30,1,1,312,30,0.133
20210317,2021-03-17T01:00:00.014519989Z,2021-03-17T01:00:00.016695976Z,0.002175987,15,8.185754972704782e-6,176.9319,22.6549,539652.2,direct,0,0e0,15,25,1,1,303,33,25,1,1,303,33,0.200
20210317,2021-03-17T01:00:00.031123995Z,2021-03-17T01:00:00.034047961Z,0.002923966,15,2.0661543327770923e-6,176.9327,22.6555,539652.4,direct,0,0e0,15,31,2,1,322,26,31,2,1,322,26,0.161
20210317,2021-03-17T01:00:00.049323976Z,2021-03-17T01:00:00.051299989Z,0.001976013,15,4.8941825436562654e-6,176.9336,22.6562,539652.6,direct,0,0e0,15,21,2,0,346,24,21,2,0,346,24,0.143
20210317,2021-03-17T01:00:00.051648020Z,2021-03-17T01:00:00.053597986Z,0.001949966,14,2.75856437497666e-6,176.9337,22.6563,539652.6,direct,0,0e0,15,19,4,3,350,25,19,4,3,350,25,0.158
20210329,2021-03-29T15:28:45.367115974Z,2021-03-29T15:28:45.367407977Z,0.000292003,14,5.169983811358213e-6,35.0176,-3.0787,545076.2,direct,1,1.3933455782312923e-3,13,17,1,1,15670,2123,17,1,1,15670,2123,0.176
20210329,2021-03-29T15:29:54.772849977Z,2021-03-29T15:29:54.773995935Z,0.001145958,18,4.129861307857263e-8,37.9341,-6.0598,545648.9,direct,0,1.311530645029096e-3,14,30,10,2,15789,2050,30,10,2,15789,2050,0.133
20210406,2021-04-06T12:29:22.172663986Z,2021-04-06T12:29:22.174362003Z,0.001698017,35,6.244660683975744e-8,25.5412,0.0471,540738.1,direct,0,2.0491342758790264e-3,13,43,13,6,11771,2410,43,13,6,11771,2410,0.116
20210415,2021-04-15T13:54:43.324343979Z,2021-04-15T13:54:43.325971961Z,0.001627982,49,3.831541627468282e-7,269.0126,29.2179,533597.0,direct,0,2.0246279100073764e-2,5,60,6,4,24457,1557,60,6,4,24457,1557,0.117
20210417,2021-04-17T01:00:26.734997987Z,2021-04-17T01:00:26.735897958Z,0.000899971,17,2.5903038370971206e-6,121.1511,7.9487,532940.5,direct,1,1.639209900827801e-4,4,34,0,0,23003,909,34,0,0,23003,909,0.176
20210420,2021-04-20T03:39:38.816205859Z,2021-04-20T03:39:38.817951679Z,0.001745820,23,1.6671801631084734e-8,60.3493,8.7263,531882.0,direct,0,1.39364297188755e-3,1,38,8,4,15918,1907,38,8,4,15918,1907,0.132
20210422,2021-04-22T06:32:26.478209972Z,2021-04-22T06:32:26.479533970Z,0.001323998,31,2.5699310442476688e-8,11.5972,1.1692,532008.7,direct,0,6.4548458405048765e-3,3,35,10,3,15573,2875,35,10,3,15573,2875,0.114
20210423,2021-04-23T06:21:33.332044005Z,2021-04-23T06:21:33.333669960Z,0.001625955,27,5.810616006829022e-7,6.4791,2.4942,531799.0,direct,0,6.147254364396361e-3,8,41,10,7,15844,2023,41,10,7,15844,2023,0.122
20210427,2021-04-27T04:05:02.646237969Z,2021-04-27T04:05:02.647175967Z,0.000937998,18,2.104433516427525e-6,16.1742,1.6956,532243.8,direct,0,6.01689536923203e-3,6,27,1,0,15737,980,27,1,0,15737,980,0.148
20210501,2021-05-01T17:39:19.314377963Z,2021-05-01T17:39:19.314689993Z,0.000312030,18,5.1092986008070246e-6,137.5953,6.7649,534737.7,direct,1,3.425586230636833e-3,1,21,1,0,23456,1362,21,1,0,23456,1362,0.190
20210502,2021-05-02T05:35:09.630941987Z,2021-05-02T05:35:09.632689952Z,0.001747965,37,5.750668502614899e-6,138.3259,-4.0743,542758.4,direct,0,1.147536415047947e-3,4,45,5,0,14991,2481,45,5,0,14991,2481,0.111
20210507,2021-05-07T07:04:29.776827931Z,2021-05-07T07:04:29.777259945Z,0.000432014,16,2.1080273407524275e-6,258.5069,8.4102,538492.0,direct,0,2.0505851487582984e-3,3,23,0,0,19309,1476,23,0,0,19309,1476,0.174
20210508,2021-05-08T06:13:12.162407994Z,2021-05-08T06:13:12.163915991Z,0.001507997,20,1.588552886284062e-6,103.9375,9.0579,539700.0,direct,0,3.852489033685763e-3,1,45,2,0,23676,1147,45,2,0,23676,1147,0.111
20210510,2021-05-10T16:57:57.749949932Z,2021-05-10T16:57:57.750253975Z,0.000304043,17,3.098098929803276e-8,282.4169,4.9560,537490.7,direct,0,9.839407015818375e-4,2,22,5,2,18343,1905,22,5,2,18343,1905,0.182
20210514,2021-05-14T01:53:27.889467954Z,2021-05-14T01:53:27.890337944Z,0.000869990,20,6.074159908058437e-7,112.3835,-8.3751,535320.5,direct,0,4.917629702483403e-4,4,27,2,0,16721,2511,27,2,0,16721,2511,0.148
20210516,2021-05-16T02:16:28.526142001Z,2021-05-16T02:16:28.526959955Z,0.000817954,21,1.252795196129768e-7,262.3866,17.9670,544304.7,direct,0,1.4921349528727153e-2,17,30,7,3,19759,3435,30,7,3,19759,3435,0.133
20210518,2021-05-18T11:32:12.552439987Z,2021-05-18T11:32:12.553513944Z,0.001073957,21,2.666866108361206e-7,121.6440,6.1388,544076.8,direct,1,1.0677022866978116e-3,2,36,2,1,21931,2138,36,2,1,21931,2138,0.111
20210519,2021-05-19T02:43:59.053149998Z,2021-05-19T02:43:59.054018020Z,0.000868022,24,5.8711175216998686e-8,87.3054,10.2573,533080.5,direct,0,1.639209900827801e-4,2,36,0,0,26475,1827,36,0,0,26475,1827,0.167
20210527,2021-05-27T14:43:11.000446021Z,2021-05-27T14:43:11.001941978Z,0.001495957,21,3.859947367585618e-8,11.3327,9.2677,542351.7,direct,0,1.3933959757396934e-3,7,36,6,1,15929,2095,36,6,1,15929,2095,0.111
20210615,2021-06-15T00:21:18.744025945Z,2021-06-15T00:21:18.745127975Z,0.001102030,17,9.927894745163908e-8,116.8997,0.7311,533400.8,direct,0,1.147467420703221e-3,5,34,6,2,20365,1368,34,6,2,20365,1368,0.147
20210617,2021-06-17T11:53:51.456769943Z,2021-06-17T11:53:51.456981956Z,0.000212013,18,3.3619674372352135e-6,103.7355,-4.4377,544960.1,direct,0,2.7624421440865504e-3,4,21,1,1,19732,2712,21,1,1,19732,2712,0.143
20210618,2021-06-18T20:32:51.400177955Z,2021-06-18T20:32:51.400717973Z,0.000540018,18,5.176204477381196e-6,159.9485,-9.2775,534443.4,direct,0,1.2324489713957873e-3,4,25,0,0,21689,1697,25,0,0,21689,1697,0.120
20210620,2021-06-20T05:48:48.319491982Z,2021-06-20T05:48:48.320109963Z,0.000617981,17,1.399332490634827e-7,356.8114,4.8098,531678.1,direct,1,2.5439144742234244e-3,5,23,5,2,15625,2238,23,5,2,15625,2238,0.174
20210622,2021-06-22T23:50:43.880749940Z,2021-06-22T23:50:43.882301926Z,0.001551986,27,4.382744695199743e-7,267.4406,12.5966,544145.9,direct,0,5.011633726743709e-3,10,38,11,7,19119,3149,38,11,7,19119,3149,0.211
20210623,2021-06-23T21:13:55.108994007Z,2021-06-23T21:13:55.110620021Z,0.001626014,24,1.691023007284015e-7,111.2985,-3.9328,533013.8,direct,1,5.11845008605852e-3,2,44,0,0,18297,965,44,0,0,18297,965,0.114
20210627,2021-06-27T01:23:36.956269979Z,2021-06-27T01:23:36.956761956Z,0.000491977,14,1.857820346526498e-6,14.6611,8.7653,533924.5,direct,0,7.376444553725104e-4,2,21,0,0,15910,2270,21,0,0,15910,2270,0.143
20210628,2021-06-28T18:36:04.586516559Z,2021-06-28T18:36:04.588052570Z,0.001536011,28,2.9238011834062732e-8,89.1293,22.1859,538139.9,direct,0,3.278419801655602e-4,3,48,2,1,19361,1313,48,2,1,19361,1313,0.104
20210709,2021-07-09T03:24:01.848881959Z,2021-07-09T03:24:01.850551962Z,0.001670003,20,2.2224591122123024e-8,107.3064,10.6137,536803.7,direct,0,2.4588148512417015e-4,2,49,2,0,22565,2363,49,2,0,22565,2363,0.102
20210713,2021-07-13T01:06:40.202449977Z,2021-07-13T01:06:40.203207969Z,0.000757992,19,2.333851757490567e-6,115.6666,9.9918,534343.5,direct,0,6.065331505614294e-3,6,27,0,0,20088,895,27,0,0,20088,895,0.148
20210713,2021-07-13T20:06:50.208563983Z,2021-07-13T20:06:50.209569990Z,0.001006007,21,3.419653447169534e-6,175.7865,1.0455,533603.1,direct,0,0e0,7,33,3,0,14866,974,33,3,0,14866,974,0.212
20210715,2021-07-15T10:55:04.526978015Z,2021-07-15T10:55:04.527526021Z,0.000548006,18,2.843302720154001e-6,104.3808,15.9743,544213.6,direct,0,2.049380468814032e-3,3,23,0,0,20398,1146,23,0,0,20398,1146,0.130
20210715,2021-07-15T23:41:34.878641963Z,2021-07-15T23:41:34.879135966Z,0.000494003,14,7.170443449648947e-6,281.0237,5.6461,543776.2,direct,1,6.009944061962134e-3,4,23,2,0,16438,2024,23,2,0,16438,2024,0.130
20210717,2021-07-17T19:22:20.769453942Z,2021-07-17T19:22:20.770971953Z,0.001518011,26,2.8257086374633014e-6,153.7996,-5.8754,533253.2,direct,0,8.196049504139005e-5,8,37,12,6,15013,2671,37,12,6,15013,2671,0.108
20210718,2021-07-18T21:28:31.140792012Z,2021-07-18T21:28:31.141427993Z,0.000635981,16,1.1952098722287193e-7,276.7068,21.4854,543782.6,direct,1,3.4447810999098435e-3,4,24,1,0,19687,2720,24,1,0,19687,2720,0.167
20210722,2021-07-22T06:29:10.549401998Z,2021-07-22T06:29:10.550305962Z,0.000903964,19,1.0890525210809936e-6,120.4289,20.9352,542538.2,direct,1,2.8687424391443325e-3,2,37,9,4,24803,1694,37,9,4,24803,1694,0.135
20210725,2021-07-25T08:33:15.276127994Z,2021-07-25T08:33:15.276477992Z,0.000349998,15,3.403251106457977e-7,285.1028,10.6977,532144.7,direct,1,7.240121744119334e-3,20,18,5,0,13183,2051,18,5,0,13183,2051,0.111
20210728,2021-07-28T18:13:19.043802022Z,2021-07-28T18:13:19.044709980Z,0.000907958,21,6.288593708147887e-8,275.9465,9.6977,539602.7,direct,1,9.019188345217604e-4,3,27,9,3,17052,2130,27,9,3,17052,2130,0.111
20210728,2021-07-28T18:15:06.504677951Z,2021-07-28T18:15:06.506143987Z,0.001466036,19,3.510043100002605e-6,280.5228,5.1039,540392.7,direct,1,1.6410736497008442e-3,3,35,2,0,16582,2052,35,2,0,16582,2052,0.143
20210810,2021-08-10T12:46:26.778029978Z,2021-08-10T12:46:26.778469920Z,0.000439942,20,6.02257757001011e-8,274.8699,9.7760,532438.4,direct,1,2.1157465043848867e-3,3,26,0,0,17403,1397,26,0,0,17403,1397,0.115
20210811,2021-08-11T00:44:31.051483988Z,2021-08-11T00:44:31.052709996Z,0.001226008,26,2.784682265156405e-7,281.2078,-1.4029,543025.9,direct,0,2.5489527169904108e-3,4,39,5,3,19637,2797,39,5,3,19637,2797,0.128
20210813,2021-08-13T11:33:05.060935974Z,2021-08-13T11:33:05.061779975Z,0.000844001,18,1.96382012907218e-7,109.9451,4.9041,542909.7,direct,0,2.950825686419146e-3,5,31,4,0,20151,2409,31,4,0,20151,2409,0.129
20210814,2021-08-14T02:02:09.481355965Z,2021-08-14T02:02:09.482773959Z,0.001417994,38,9.28171468461301e-8,284.6748,31.6912,542118.7,direct,1,4.509437701827719e-3,6,47,9,4,25296,3372,47,9,4,25296,3372,0.149
20210818,2021-08-18T10:44:55.893063962Z,2021-08-18T10:44:55.893911957Z,0.000847995,22,3.1633306899706724e-8,102.1448,15.8095,543556.1,direct,1,2.135386558478813e-3,0,33,1,0,23272,2033,33,1,0,23272,2033,0.121
20210822,2021-08-22T07:32:21.897163927Z,2021-08-22T07:32:21.897857964Z,0.000694037,16,2.6738087743737066e-7,283.7469,3.6824,533117.7,direct,0,5.351683230882714e-3,12,24,4,2,12634,1803,24,4,2,12634,1803,0.167
20210822,2021-08-22T18:40:37.779055953Z,2021-08-22T18:40:37.779575943Z,0.000519990,17,5.7795990614783945e-6,116.8910,0.6734,533395.1,direct,0,1.639209900827801e-4,1,25,0,0,20270,1738,25,0,0,20270,1738,0.120
20210824,2021-08-24T05:34:21.721535980Z,2021-08-24T05:34:21.722327947Z,0.000791967,17,2.910633277321116e-7,296.0264,8.1087,534254.4,direct,1,2.051963166953528e-3,10,25,2,2,15450,2339,25,2,2,15450,2339,0.200
20210826,2021-08-26T20:19:41.036674022Z,2021-08-26T20:19:41.037699997Z,0.001025975,19,6.521973832613237e-6,240.4917,-5.6031,541340.8,direct,0,0e0,16,26,4,1,12693,2081,26,4,1,12693,2081,0.154
20210827,2021-08-27T12:17:32.071501970Z,2021-08-27T12:17:32.072960019Z,0.001458049,22,1.0118715312805636e-8,10.1672,6.9243,541120.3,direct,0,4.099319064011147e-3,2,46,2,1,23344,1373,46,2,1,23344,1373,0.152
20210828,2021-08-28T04:09:20.912229955Z,2021-08-28T04:09:20.913299918Z,0.001069963,18,1.6896132940953013e-8,124.6356,3.8739,540661.6,direct,0,3.278788296041308e-4,4,30,3,0,16023,1092,30,3,0,16023,1092,0.200
20210901,2021-09-01T00:23:10.266813993Z,2021-09-01T00:23:10.266997992Z,0.000183999,13,3.884652501623686e-6,175.0576,20.0571,541155.1,direct,0,0e0,5,14,5,0,11584,1711,14,5,0,11584,1711,0.143
20210906,2021-09-06T17:33:15.281892001Z,2021-09-06T17:33:15.283244013Z,0.001352012,18,2.0682397671207682e-7,22.5277,13.7286,542514.2,direct,0,1.5575444389804114e-3,3,37,10,6,15925,2637,37,10,6,15925,2637,0.162
20210907,2021-09-07T10:58:10.784219980Z,2021-09-07T10:58:10.784677982Z,0.000458002,18,1.4787773595094967e-6,106.3536,21.8804,544165.9,direct,0,2.406158544381608e-3,4,24,2,1,21808,962,24,2,1,21808,962,0.125
20210907,2021-09-07T15:16:03.587387979Z,2021-09-07T15:16:03.588019967Z,0.000631988,21,6.268629602343713e-8,278.7498,26.8680,539012.9,direct,0,5.164830333579215e-3,10,27,1,0,22250,1431,27,1,0,22250,1431,0.148
20210908,2021-09-08T16:46:51.556851983Z,2021-09-08T16:46:51.557087957Z,0.000235974,19,7.069018589852008e-7,272.7896,37.9755,542781.8,direct,1,1.403253487419064e-3,5,22,1,0,30908,5123,22,1,0,30908,5123,0.227
20210910,2021-09-10T06:42:35.774613976Z,2021-09-10T06:42:35.775009989Z,0.000396013,17,1.652426715190453e-6,12.8138,14.0753,533932.6,direct,1,6.558262273584132e-4,0,20,2,1,23517,2169,20,2,1,23517,2169,0.200
20210912,2021-09-12T11:08:10.995727956Z,2021-09-12T11:08:10.995901942Z,0.000173986,14,5.826418897750875e-7,294.4549,15.9082,533355.2,direct,1,4.0181074338169e-3,4,17,1,0,19019,1114,17,1,0,19019,1114,0.176
20210915,2021-09-15T19:09:42.096361994Z,2021-09-15T19:09:42.097548007Z,0.001186013,22,1.877709132716627e-8,301.3813,12.2831,542963.0,direct,1,4.151071469551676e-4,4,32,5,2,15356,2069,32,5,2,15356,2069,0.156
20210915,2021-09-15T20:39:55.780149936Z,2021-09-15T20:39:55.781127929Z,0.000977993,24,1.1527688476400326e-8,262.7999,24.4841,542949.6,direct,0,3.770182771903942e-3,10,34,3,3,21436,1671,34,3,3,21436,1671,0.147
20210921,2021-09-21T09:33:33.081291973Z,2021-09-21T09:33:33.082485973Z,0.001194000,20,6.227094831324481e-7,260.6049,16.1960,532267.4,direct,1,1.2392428382919433e-2,6,34,14,3,19081,3719,34,14,3,19081,3719,0.118
20210924,2021-09-24T07:24:23.339681982Z,2021-09-24T07:24:23.340411961Z,0.000729979,15,3.787416755972717e-7,267.4532,10.5378,533290.7,direct,1,1.5932816138021475e-2,4,27,3,1,18038,1505,27,3,1,18038,1505,0.111
20210925,2021-09-25T16:38:11.253863990Z,2021-09-25T16:38:11.255023956Z,0.001159966,23,1.7077551907063686e-8,99.2571,-8.6667,538220.6,direct,0,6.639378296860913e-3,6,37,4,0,21547,2669,37,4,0,21547,2669,0.108
20211002,2021-10-02T09:16:31.605391979Z,2021-10-02T09:16:31.606273949Z,0.000881970,18,2.1570286859036665e-7,205.3493,24.9143,536800.1,direct,0,6.568192197360872e-4,11,25,0,0,17029,994,25,0,0,17029,994,0.160
